,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Name,Description,T.8Nve.Sp.OT1#3,T.8Nve.Sp.OT1#4,T.8Nve.Sp.OT1#5,T.8Eff.Sp.OT1.d5.VSVOva#1,T.8Eff.Sp.OT1.d5.VSVOva#2,T.8Eff.Sp.OT1.d5.VSVOva#4,T.8Eff.Sp.OT1.d6.VSVOva#1,T.8Eff.Sp.OT1.d6.VSVOva#3,T.8Eff.Sp.OT1.d6.VSVOva#4,T.8Eff.Sp.OT1.d8.VSVOva#2,T.8Eff.Sp.OT1.d8.VSVOva#3,T.8Eff.Sp.OT1.d8.VSVOva#4,T.8Eff.Sp.OT1.d15.VSVOva#3,T.8Eff.Sp.OT1.d15.VSVOva#4,T.8Mem.Sp.OT1.d45.VSVOva#1,T.8Mem.Sp.OT1.d45.VSVOva#2,T.8Mem.Sp.OT1.d45.VSVOva#3,T.8Mem.Sp.OT1.d106.VSVOva#2,T.8Mem.Sp.OT1.d106.VSVOva#3,T.8Eff.Sp.OT1.12hr.LisOva#1,T.8Eff.Sp.OT1.24hr.LisOva#1,T.8Eff.Sp.OT1.24hr.LisOva#2,T.8Eff.Sp.OT1.48hr.LisOva#1,T.8Eff.Sp.OT1.d6.LisOva#1,T.8Eff.Sp.OT1.d6.LisOva#2,T.8Eff.Sp.OT1.d6.LisOva#3,T.8Eff.Sp.OT1.d8.LisOva#1,T.8Eff.Sp.OT1.d8.LisOva#2,T.8Eff.Sp.OT1.d8.LisOva#3,T.8Eff.Sp.OT1.d10.LisOva#1,T.8Eff.Sp.OT1.d10.LisOva#2,T.8Eff.Sp.OT1.d10.LisOva#3,T.8Eff.Sp.OT1.d15.LisOva#1,T.8Eff.Sp.OT1.d15.LisOva#2,T.8Eff.Sp.OT1.d15.LisOva#3,T.8Mem.Sp.OT1.d45.LisOva#1,T.8Mem.Sp.OT1.d45.LisOva#3,T.8Mem.Sp.OT1.d100.LisOva#1,T.8Mem.Sp.OT1.d100.LisOva#3,T.8Mem.Sp.OT1.d100.LisOva#4,T.8Eff.Sp.tet.d8.LisOva#1,T.8Eff.Sp.tet.d8.LisOva#2,T.8Eff.Sp.tet.d45.LisOva#1,T.8Eff.Sp.tet.d45.LisOva#2
,10547638,Rpl15,2481.964,2208.1793,2291.0886,1557.3026,1615.589,1168.012,740.2579,745.2281,962.3339,695.2349,712.3175,680.1962,491.4844,809.6517,1093.9096,913.3596,1172.5212,972.2518,841.0419,3329.2844,3302.0233,3840.5668,4289.6258,1578.749,1193.9819,1200.6048,848.558,832.5385,688.5696,1144.4408,781.1713,746.5406,807.447,639.2195,806.3828,785.2588,1808.2343,1064.7382,1473.3819,1565.5765,1418.1939,1599.4648,1452.1281,1189.8124
,10548333,Cd69,457.4935,777.5131,409.596,151.6401,144.6175,164.1047,62.8861,79.6735,153.1764,87.4103,69.7604,110.1577,55.6606,133.9519,178.4129,146.1619,203.9424,225.8304,122.0886,1760.1407,1562.0865,1542.7581,291.2075,147.7923,132.4953,192.919,88.5589,112.772,51.4096,81.3666,90.0378,84.5844,76.8566,83.4715,120.4113,216.4587,234.4218,244.0225,184.025,177.6319,174.8388,171.7952,209.0337,171.3485
,10549552,Prpf31,356.2604,307.6561,349.3858,332.6574,389.9781,351.803,126.9412,170.1081,175.8278,214.5667,194.8806,178.88,142.4632,237.84,272.8891,258.1312,226.8754,243.5259,194.6366,1075.6446,891.0409,1084.3902,1040.7707,304.0123,268.1438,314.284,172.2548,214.5398,160.3055,197.8211,223.1298,168.5036,228.2055,130.4816,243.8655,177.098,370.8811,289.3816,305.6974,226.7833,215.7167,267.4649,290.0588,193.0398
,10552118,LOC100044517,126.9699,116.3396,92.3323,65.0657,87.8601,79.2788,44.8782,51.429,50.039,50.2647,43.2544,67.6713,38.5634,56.9598,53.4186,51.5134,55.492,37.976,38.3353,180.5759,206.5441,391.9023,249.3825,107.8932,80.1587,91.4406,59.973,60.2598,41.803,63.6514,53.8897,63.7995,65.7199,56.0213,59.4176,51.6492,143.3561,53.5511,116.031,134.428,234.1703,233.7212,203.9783,202.3122
,10554240,Isg20,190.7931,535.7848,198.221,110.3127,146.1265,125.2499,112.4555,129.3288,112.2632,110.018,106.708,121.1558,127.4146,79.9042,132.8484,114.8578,131.797,126.0077,106.174,599.9691,612.1866,679.9652,146.8147,150.811,124.8482,141.5702,116.7733,86.4277,125.1699,93.7394,92.0822,118.0768,108.8321,87.3066,127.5943,130.8697,115.2525,102.1763,100.0324,111.0967,106.855,145.0789,115.9622,111.5636
,10558439,Phgdh,522.2238,521.429,581.434,535.6244,734.0092,510.6588,299.96,220.7226,313.9993,242.78,264.2782,232.8848,259.3182,276.6583,277.1305,279.7099,269.8141,244.7038,174.5504,828.3007,978.5059,987.8732,1835.0253,480.848,370.0798,319.9721,218.2458,209.3939,182.8875,211.6936,197.9005,206.0417,189.9114,206.4668,250.5338,171.3504,343.6504,248.2813,382.5165,377.3684,212.5443,339.0234,274.7149,257.4203
,10558910,Rangrf,266.2203,253.681,305.3484,102.1007,91.6247,99.3828,90.4923,130.5012,94.7918,150.3476,139.0074,99.8055,117.5737,157.5938,239.4873,170.9022,153.8419,143.2664,158.5778,659.5479,727.7203,808.3842,657.688,115.786,82.4615,112.3602,142.3425,128.3278,104.8658,122.9435,98.4675,144.2399,130.9456,89.1996,168.0317,183.7271,128.8545,170.7197,196.4452,202.3226,72.566,87.6419,125.742,114.9283
,10559233,Mrpl23,552.7532,430.5566,544.0383,257.0498,282.4974,242.1323,81.1921,85.5408,125.9528,110.892,137.27,121.1904,167.4794,201.7154,209.7753,198.9387,227.2405,282.7234,226.2782,777.0625,892.1425,1145.614,1044.5015,289.7485,174.7357,244.5217,129.8289,145.2022,143.0012,179.4666,155.1165,147.9394,143.3273,162.639,214.7275,162.1604,422.6596,309.0953,340.9851,395.3468,223.0813,292.3615,464.4105,299.1115
,10560630,Tomm40,365.1797,303.6853,396.288,255.6281,276.0385,240.8527,271.2614,200.4368,225.7971,228.2255,234.6254,269.5492,371.5341,221.0822,226.9777,245.8096,241.8018,281.1748,221.2089,1056.1434,1143.0844,1203.8671,1290.8115,310.6009,223.5738,214.2629,197.6311,191.0313,202.5245,214.6206,233.9647,224.6617,250.2946,211.8556,240.5422,253.0335,289.2709,253.2621,299.3713,285.2532,252.5482,260.4303,253.0872,238.5575
,10563108,Snord35a,1740.5223,1549.307,1322.6827,271.3918,347.8103,271.5953,99.9819,150.5301,131.9285,195.7596,150.538,213.5246,119.9939,263.3788,373.7043,187.3653,212.9453,281.0431,151.241,2044.7007,2699.7982,2535.499,1983.2285,216.2952,188.7507,340.4238,151.8855,208.2175,154.0788,267.2203,211.8407,154.6739,169.6929,124.9196,259.0391,142.4117,2164.873,416.1036,732.371,823.4283,531.0001,945.6849,1054.3688,384.9315
,10563411,Grwd1,318.0831,347.0549,365.585,229.9393,245.4428,211.27,127.3852,108.1359,154.7575,154.8437,109.6125,124.7043,157.4691,157.4043,213.4802,210.3921,196.4581,230.8002,172.5288,909.4868,889.599,933.7854,864.5262,228.4122,183.3827,161.4565,112.4228,110.7041,156.8304,151.7712,147.3002,130.7952,178.1414,98.8443,196.9501,178.1575,263.664,233.6641,243.3465,216.8778,131.9491,134.5818,175.291,136.4757
,10565083,Rps17,2740.641,2243.6662,1952.8507,1321.3919,1525.0545,856.0444,355.0908,446.7316,656.8381,319.2301,403.5535,326.3133,428.7899,507.9634,734.8835,624.0248,968.032,591.5964,455.9706,2898.5982,3101.6388,3178.8785,3333.0631,1358.1704,928.8517,989.0971,532.5634,614.5131,411.807,886.2991,478.2019,464.6635,627.7368,429.5673,528.4198,570.062,1752.6126,715.2745,738.8529,854.8157,813.0091,918.7343,1046.2456,903.1083
,10566281,Dnajc19,263.2502,227.7354,276.6009,176.1118,207.4292,190.0028,131.4983,53.1772,102.6699,98.888,73.5558,51.0443,87.9154,108.9299,137.6353,102.711,76.9322,81.131,103.5462,457.5144,427.9076,823.0299,727.1356,192.1222,130.4151,191.9822,154.8582,161.454,125.7988,148.0507,81.0173,113.6289,87.9923,69.5751,110.4029,81.2673,246.4345,119.4197,205.1398,171.9113,214.4259,205.5246,179.3105,197.7777
,10567213,LOC100047986,2036.1736,1706.3097,1893.4326,1016.092,1088.3076,1108.8622,607.0407,814.9644,794.789,548.4178,962.8868,593.4463,727.5366,695.9931,1268.1753,1187.6632,1092.5647,968.0794,922.8807,2903.5843,3062.5988,3796.7384,4087.7366,1529.9284,847.3282,940.3346,918.3336,920.7675,652.7763,998.8503,739.601,1005.358,704.0731,981.4444,749.4242,739.516,1545.9055,1304.2845,1594.8858,2338.5254,1872.8236,1892.1089,2576.1047,2149.9202
,10567657,Ndufab1,319.4287,344.0616,360.9175,257.6926,310.9664,233.3896,164.8883,143.9291,142.7472,134.6402,133.422,112.4828,116.3404,183.7928,171.5632,195.0554,193.8697,139.8924,137.1563,779.4155,756.512,899.2059,987.4541,335.7434,194.1834,234.3521,162.1638,158.5879,133.5502,228.573,151.322,140.204,176.2094,122.2287,176.1138,130.8903,292.2338,193.6761,237.1152,227.3496,206.198,212.2621,256.7822,196.8458
,10568859,Ndufab1,287.9383,304.5832,295.3002,240.1793,292.0899,218.5457,154.1654,131.2222,118.354,115.8104,133.7467,110.2676,120.7085,132.4978,166.8344,174.8046,169.922,159.119,121.6152,688.6502,672.8065,789.8349,888.7138,302.7529,175.0393,177.2383,160.8391,135.8139,124.6864,200.0521,133.1371,124.0257,151.2235,136.1417,163.5771,106.8178,237.1525,164.3827,213.4721,239.3556,181.1492,194.7423,232.9058,178.3521
,10569017,Ifitm3,30.9832,249.7617,52.2109,22.0197,49.3121,35.1658,41.2448,40.5348,45.6339,25.8873,22.3664,21.0561,18.4102,31.6627,27.0278,27.6143,53.1336,18.4965,50.4988,280.9301,203.4027,218.4085,43.3572,216.5978,55.6671,50.4845,81.6672,31.964,39.8729,76.353,43.1621,27.6816,50.6461,43.461,54.5833,60.6426,45.5858,28.8224,40.7151,38.5516,39.8813,33.3489,62.0986,44.6261
,10569200,Polr2l,746.8846,715.1516,736.1822,531.7494,612.9698,524.3099,278.1192,299.9017,307.2005,314.7435,306.3099,280.2274,236.6832,292.8237,386.6481,359.0576,364.1075,312.534,285.3153,1890.5798,2038.4226,1863.7427,2579.3031,566.2533,429.6565,507.861,310.0587,343.575,313.3928,415.619,364.1077,320.3382,393.8535,290.4105,431.7126,322.8518,858.87,390.6453,591.594,591.2394,496.5733,575.9721,536.0048,394.1215
,10571752,Dctd,216.2149,262.99,190.1763,120.4445,120.6171,147.9582,110.185,121.9881,93.6297,100.3179,107.6836,125.2277,143.8499,137.1656,134.4492,178.9899,172.0743,184.9218,155.6717,610.0964,614.2548,662.6103,667.5501,96.4936,112.1598,105.5245,80.4766,116.4105,118.7959,101.6243,118.0342,86.8945,120.1812,122.4925,112.4859,141.7661,164.6412,168.6322,204.9931,176.6095,127.3597,104.7383,125.4828,184.634
,10573713,Heatr3,241.3378,270.8726,237.5243,192.1283,200.785,197.3299,129.6935,106.5823,114.0358,136.3471,102.0894,138.9572,118.8032,177.265,191.8507,155.2494,190.4044,154.476,141.8124,597.2428,573.3733,711.1878,712.772,156.8446,151.7364,165.1132,138.7967,158.4019,134.4188,137.9161,135.1956,140.1668,137.4335,123.0256,181.3096,141.1618,167.5565,198.4903,178.4122,144.8289,119.7869,144.9202,156.3502,153.5515
,10574996,Prmt7,329.5512,306.1556,298.2085,248.4075,257.9931,208.5194,126.8982,139.7299,180.3978,158.1175,142.969,144.4903,124.3012,167.7623,250.8507,170.6691,188.4799,182.9701,177.3452,631.9982,567.7533,573.0441,668.7802,256.5411,168.607,172.0187,121.7246,131.3414,137.7377,175.5151,159.8961,123.9475,151.2922,105.959,163.4276,162.4068,269.6572,240.2794,210.5052,190.9648,134.2706,172.4311,158.6381,139.7098
,10575102,Cirh1a,867.8409,810.696,818.702,808.0872,785.8627,720.7422,271.369,309.2837,431.6212,392.9703,352.81,438.5864,204.7652,445.0374,503.0526,385.7472,528.8245,476.5146,374.2724,2010.4648,1896.0416,2280.2011,1784.8181,729.8323,559.4938,652.5053,420.5568,424.2532,279.8458,411.4614,425.9696,505.2662,454.0577,332.7403,444.3411,430.91,618.1979,583.1962,553.5496,580.6789,357.3723,438.2757,496.8409,256.2672
,10576216,Rpl13,470.264,279.2062,222.181,129.3306,141.3427,171.6527,38.7496,87.9287,86.7423,72.8666,78.4517,95.0189,58.0765,206.7755,495.012,173.7861,143.7556,415.5852,188.7514,579.7063,421.3307,433.0634,371.6134,118.7889,94.5211,151.5201,64.0691,122.0168,65.5326,106.6433,146.9573,81.6599,72.7908,72.3391,182.2047,194.0513,785.0663,843.7644,99.7794,71.7564,42.8304,51.7281,124.8163,97.9912
,10579532,Bst2,399.7769,756.768,415.9581,197.7618,368.6972,228.3726,228.6459,254.8978,244.7904,222.643,218.9531,218.1576,279.7715,226.6094,311.6228,346.3802,331.9062,227.7008,201.4674,1953.362,1893.1335,1908.8891,909.3474,304.1325,233.1696,231.5773,215.301,227.8322,205.9983,210.8301,220.2198,246.3553,179.5013,194.9893,278.4644,187.4471,306.81,252.5494,373.6411,394.8796,281.8926,278.2402,344.697,253.9508
,10583312,Taf1d,393.5396,386.0576,375.182,246.8688,210.7737,245.6282,78.2381,167.6115,147.5345,167.3819,107.4634,151.3171,99.6264,197.3171,213.7589,148.1293,205.3896,241.3533,211.1934,824.7717,944.6028,615.9345,783.5399,177.6411,148.3335,259.3261,148.322,133.3137,109.4259,175.5122,200.3055,207.2811,222.1832,116.8491,144.3099,204.7341,252.2024,232.1247,236.7841,234.1577,114.6256,158.3826,220.9296,149.8347
,10583496,Ppan,356.118,361.7086,375.9099,184.9952,218.4851,195.2218,159.009,173.4413,135.7962,166.1334,170.1966,183.7007,220.9957,214.3872,219.4003,220.7104,225.5584,240.7056,192.152,1377.6938,1197.8049,1112.2965,770.0957,179.7566,166.9414,178.6264,138.811,139.6924,188.2623,173.7928,163.6224,159.3356,168.72,296.1774,150.5714,202.9869,251.3552,241.2409,246.6396,234.7491,170.0369,200.8322,229.2589,180.6774
,10585091,Nhp2l1,1688.8647,1539.7445,1754.7074,1851.7485,2092.9436,1467.2432,664.8713,891.6631,1111.4013,585.4984,671.4673,728.5347,395.1919,664.5905,784.6885,676.0516,750.2381,745.4089,558.2768,4406.5197,4674.2876,4533.1657,4718.7727,1762.9063,1947.609,1868.4289,848.7627,1073.2433,712.5138,1023.5283,891.9225,550.428,741.1192,537.523,706.1799,738.0748,1683.441,835.171,1449.5166,1543.2008,1789.4869,1922.9255,1318.1125,1160.3272
,10588522,Rrp9,367.7163,411.2371,394.983,222.7115,211.5457,201.7719,166.3209,144.1202,186.2456,167.1628,200.6519,181.7543,194.8164,227.2483,234.4464,238.5219,254.3567,182.8075,199.8467,1331.1857,1457.6205,1382.2905,930.6537,242.5179,164.4537,156.2696,174.5033,171.1905,196.3314,185.0033,189.1677,158.4544,207.4211,236.9986,183.2879,221.1636,272.0918,220.8272,277.2234,251.898,175.2773,169.0685,213.0142,170.7054
,10588707,Ifrd2,441.1122,483.297,525.8507,254.2022,334.8039,260.6055,259.6019,226.7064,204.2157,310.7841,179.5131,250.8746,329.8648,348.9357,345.358,336.0116,291.8768,382.4214,321.0246,1403.342,1472.3051,1355.2136,1509.2879,229.3451,245.9999,210.2882,201.6235,170.6444,224.8786,254.6685,269.2673,257.2394,277.2273,226.2925,298.8485,290.7283,345.0009,362.8854,403.4316,394.1301,200.1158,180.9056,232.6211,245.3243
,10588899,Gpx1,672.911,587.6978,618.1252,411.7359,463.8325,392.4068,210.8104,202.0399,248.4059,136.7814,188.515,157.247,149.2036,147.6372,241.9003,193.4525,327.0343,259.0019,239.4123,907.8806,1131.9093,1283.6129,1811.1532,469.3913,383.3463,398.0586,255.9405,191.6697,207.0079,285.926,249.4474,247.0876,233.2925,186.8215,240.0446,250.8343,548.1413,305.0034,349.4953,378.9272,290.152,374.0113,398.3924,332.2056
,10591747,Rpl15,3280.0704,2807.9105,2970.4045,1921.3322,2002.6482,1484.948,913.882,872.27,1185.4427,826.9887,857.4569,841.3122,599.9632,1007.2265,1310.3701,1108.2884,1311.9788,1216.1513,1051.4824,4231.365,4275.214,4619.7048,5248.9387,1846.5828,1477.195,1480.879,948.4364,1002.8324,819.5982,1227.8219,924.7928,820.2084,915.4492,746.4582,998.445,923.4385,2314.6686,1321.1211,1940.3998,1996.3436,1707.3601,1850.1077,1673.1335,1465.14
,10592058,Tuba1b,3871.2477,4060.4043,4470.6721,5582.1151,6666.0777,5006.8918,1440.6442,2100.2627,3227.8605,799.6621,981.7954,984.3304,1166.7171,1750.8548,1899.1675,1864.0556,1877.225,1923.9669,1392.8174,5516.9022,5928.2517,5759.9415,8834.7903,5054.95,3842.4739,3437.5039,1074.3343,1154.0592,725.321,1187.9208,1414.5518,1054.9314,1654.9727,1300.3529,1657.0296,1533.2188,2992.4502,2161.2212,3093.4893,3491.2511,1373.8723,1855.0429,2110.9174,1366.3822
,10592888,Cxcr5,94.5681,54.4445,120.6598,25.5882,25.6712,29.3425,22.4977,25.6571,36.3392,35.8804,33.9155,35.1171,45.2948,32.4884,30.2368,38.5272,35.8906,28.9616,40.7388,107.254,100.9833,175.3555,97.497,22.1301,32.8274,26.6284,27.9918,24.7427,24.1628,32.1165,31.911,44.4566,42.0404,24.8371,28.0667,30.8188,36.5692,38.2276,36.0398,39.5016,22.0068,23.3257,47.0896,32.5761
,10593740,Wdr61,317.585,300.4176,324.9209,297.8187,303.1175,295.7954,121.8182,139.7988,176.4602,142.7948,135.0999,182.5283,121.6999,195.6292,164.4456,173.3233,190.3228,141.1292,134.8394,600.6819,662.6371,759.3663,704.0293,290.2872,249.5723,248.2509,137.8949,176.7618,130.5866,206.7675,179.4178,128.1388,150.3955,129.3018,173.0891,155.2189,266.6285,200.915,230.6864,229.0667,251.6314,259.7527,217.3586,164.3634
,10595452,Ube2cbp,234.2955,241.7128,288.2889,88.1552,98.9715,87.1822,93.9174,60.5613,78.1013,65.8782,72.931,67.5023,103.3838,103.1336,150.514,117.5864,134.724,136.5654,138.8797,509.2827,445.461,342.8819,261.4829,97.7195,82.8673,84.1388,71.1112,72.9756,79.0544,67.7045,90.338,80.6706,109.6052,85.8506,82.2837,130.8044,102.3826,155.2666,161.6921,168.4356,72.0503,71.2702,136.4677,116.6237
,10598499,Gm7079,2763.2564,2051.0158,1714.3471,1259.1454,1518.5218,1055.0974,550.4215,596.2633,720.1974,544.9108,669.839,463.3648,568.8495,678.4552,1425.4799,1060.7381,1359.0604,1044.0921,696.4069,3213.1331,3551.4989,4088.1014,3991.7133,1670.797,935.3984,1281.8458,460.3682,615.2886,482.1938,1169.8851,724.9332,786.2862,777.4396,620.6276,764.2131,793.774,1917.7172,1001.8445,615.2122,765.2161,688.0086,961.6325,1031.0818,795.4386
,10600301,Ssr4,374.0872,342.1865,347.5862,233.6721,263.6692,197.3215,108.3177,152.1666,140.6946,135.5725,193.1877,135.9645,140.6799,157.818,215.1883,200.2574,263.7269,144.6962,112.5325,615.967,675.3222,826.6291,802.8984,323.5432,177.3828,225.5138,190.9778,188.6285,119.4527,215.846,138.4666,140.3105,187.5815,134.6195,161.65,123.2252,307.2224,166.7917,246.4284,271.9239,275.4668,326.7441,285.5707,197.1521
,10600485,Dkc1,842.1323,813.0359,784.9298,670.6812,683.3248,635.3342,150.86,246.8324,319.7017,231.8807,250.6167,281.3029,206.6425,394.0858,494.4949,379.4501,453.0652,440.3934,515.6165,1985.5438,1883.7648,1770.0713,1411.184,517.6088,453.3975,550.1465,274.47,314.2531,212.1387,315.142,340.4252,289.0373,289.4336,170.7244,298.8738,379.6834,496.1737,662.4211,538.6691,550.4637,319.0763,411.3654,532.3568,404.5083
,10604076,Snora69,503.88,373.4687,260.8469,84.9399,64.3053,72.7187,24.9493,32.5008,38.2689,44.7764,33.807,48.5881,29.4219,106.8595,112.5202,64.3883,63.569,180.4509,134.3486,417.6255,390.1186,434.6413,235.0458,67.661,56.3548,89.9324,58.2686,57.5808,38.2504,64.4905,76.2537,48.1984,61.7152,40.9118,109.8946,76.0255,453.4449,270.0523,93.3004,116.8547,35.3849,60.765,129.1321,101.828
,10604597,Rps17,2791.6867,2296.3287,1961.7485,1528.6112,1744.4985,895.5731,437.203,496.1783,767.5982,358.5275,431.5117,347.0334,442.9759,562.5612,857.8674,680.3392,1068.9151,665.3835,488.5452,3205.6102,3329.3262,3514.5453,3579.0235,1670.9572,1040.6648,1102.3824,545.9351,629.3019,405.0253,1005.9895,589.7292,508.8308,752.1643,483.8046,591.1156,608.6064,1558.49,834.4365,678.0755,811.1066,761.0025,906.5157,1024.6751,951.0594
,10605172,Ard1a,607.8088,535.4721,637.4102,489.0418,591.3813,441.3099,281.0665,244.1276,428.0802,235.1485,272.9757,293.4101,245.485,297.2047,272.6849,274.754,329.8158,290.3494,317.8591,971.9061,1032.9667,1155.1804,1463.064,453.655,500.9332,368.4368,241.4207,281.7993,275.416,303.9928,313.2878,260.1191,290.2995,277.7565,249.3797,290.3137,505.8289,392.364,576.8843,596.0599,546.7426,618.7654,550.3109,406.5497
,10344723,Rrs1,305.1371,248.4559,170.4044,201.8539,266.5481,252.4436,119.1229,139.7835,119.2973,95.4153,159.361,90.2297,166.1633,178.3142,123.4777,176.8709,234.2925,177.9524,144.7481,894.3567,874.3274,858.8132,802.5126,328.324,165.8256,241.0545,179.3751,149.1482,214.7309,204.694,111.6663,109.4572,129.5737,181.4182,171.9725,185.197,205.5782,171.7855,109.4927,105.7246,165.5559,214.5433,179.7825,259.2997
,10346634,Nop58,862.5152,1077.136,846.536,681.7312,710.8776,555.3947,123.434,231.7103,259.9073,225.502,255.4615,222.626,149.6662,384.3505,458.5529,364.7714,491.957,487.2377,402.2676,2865.6521,2673.7525,2393.2894,2023.6636,558.6235,388.4655,468.9564,228.468,260.034,152.2921,357.8007,222.0966,222.7503,343.7779,183.8028,264.6604,367.8549,586.2831,480.5246,588.1832,626.7359,330.8169,412.9767,697.1775,529.9184
,10351035,Gas5,419.6598,462.3619,384.5406,114.5136,112.8203,168.9275,49.0616,39.7025,71.5185,96.9668,52.8363,76.3464,51.768,85.2697,159.5444,79.2766,121.5184,236.4301,136.7412,1593.0471,1336.0785,1232.655,1531.1243,133.0085,92.3778,158.7139,79.3076,75.1306,64.786,93.6256,85.5883,63.0808,96.0268,45.9703,87.8087,145.1842,208.807,165.9658,200.1611,163.2643,133.722,140.7103,197.3655,126.2223
,10351039,Gas5,165.1619,197.1349,133.7559,66.5146,69.3041,99.0845,31.3871,24.0744,42.6535,41.4131,34.9284,44.1246,22.445,45.016,83.93,53.8552,116.4711,216.7301,157.2348,601.2281,400.9323,512.1693,593.2874,62.6589,47.6874,134.5474,70.1755,41.1821,62.6322,51.9645,63.3749,61.7909,47.8289,62.4322,59.5442,137.6723,76.3685,151.6558,83.2507,83.0695,42.884,55.9157,131.2949,69.8939
,10354732,Hspd1,470.6533,690.768,330.4777,948.6872,1119.3671,788.429,326.4356,194.9617,460.8338,239.7204,272.8658,267.7771,135.7653,418.3124,572.9695,461.2696,243.6147,346.4995,231.211,2859.8519,2569.0083,2914.4298,3326.4422,726.1212,632.3714,611.6863,374.4848,352.8398,268.7642,539.7748,306.0783,196.4838,409.5348,414.2505,345.883,275.2308,670.7473,493.6575,227.9711,445.2676,267.7467,333.4961,440.2883,508.7309
,10355037,Wdr12,171.5103,251.3315,174.577,94.6753,113.4043,92.1492,52.4878,47.0465,46.146,65.9154,65.0254,55.4132,55.0801,78.9186,109.7608,102.5576,94.9398,77.6321,72.8708,516.0462,481.4326,534.3445,424.6738,97.8709,78.2593,85.7738,48.9777,58.2247,56.3931,95.781,38.1405,56.0424,66.1858,47.1133,99.1314,68.1274,116.4947,98.3964,91.4153,95.263,49.8199,75.3952,126.6994,96.203
,10355996,Slc25a5,1077.3154,909.7694,887.3414,1388.9935,1611.8043,892.0929,396.3862,411.1196,687.3254,273.1616,346.6603,334.9447,187.1079,300.5097,408.1813,287.0656,420.6922,396.3862,275.7465,2313.7936,2184.2571,2775.586,3133.4078,1385.4896,1007.5422,944.7252,502.3269,521.4277,358.2633,589.4494,401.3775,286.7323,381.9371,189.5717,291.6145,352.6232,803.8973,503.2934,531.6696,493.8938,1006.7838,1131.8906,595.0124,485.1359
,10360934,Rrp15,260.096,303.814,297.1391,131.9974,142.4619,143.1684,70.6767,78.5329,101.1375,99.2758,63.184,105.2394,133.2147,145.3159,145.8791,107.6938,171.7867,128.4517,181.3091,796.7158,772.7749,866.4233,755.7053,117.5769,121.4687,125.3667,90.512,70.7027,61.9446,105.2036,103.0508,117.4202,127.2539,133.8496,101.9248,119.9795,175.0175,178.2229,178.7736,194.8679,124.8421,127.9007,191.1017,171.6024
,10361651,Nup43,233.7127,196.6406,187.6422,265.0555,287.7263,253.7626,83.6808,78.0595,100.0874,69.3538,86.1333,75.4712,67.4353,106.1072,103.8039,132.0751,117.8045,116.6393,83.7605,514.5127,582.4557,667.1222,805.0678,224.9865,126.4725,219.4395,115.8926,108.7354,88.8441,106.8789,83.1438,85.2371,129.9784,70.7279,112.963,104.6643,203.4846,133.2255,105.7777,134.3736,78.4886,88.9547,142.8519,119.0081
,10361760,Timm8a1,141.7867,164.4099,134.9914,112.5636,142.8365,105.7816,50.9596,50.8619,71.2765,50.6937,45.587,40.8122,54.0472,57.6966,70.1024,65.0971,73.0402,74.4472,67.0561,490.0842,555.0064,666.2193,741.0535,154.8962,79.8791,106.8661,46.5881,43.6657,37.422,48.8019,51.1869,52.8607,64.4584,49.6952,64.5214,50.9977,108.6747,74.0357,80.7891,96.9116,46.8054,89.1905,85.7167,66.0483
,10363498,Ppa1,291.3642,509.7246,210.0829,391.3636,551.259,322.5636,164.9026,131.795,179.1313,106.6715,127.039,152.7678,160.6772,170.1263,169.8509,149.4316,203.3131,179.1162,149.376,1915.0544,1751.9663,1844.8856,1816.3819,349.7086,289.7008,277.3594,149.6084,131.0003,160.9298,172.1084,136.2693,154.8406,195.7407,115.5917,150.9958,164.8582,244.5539,222.844,164.9838,147.2212,139.0921,155.4374,149.8204,145.6776
,10370021,Mif,1255.3075,1267.1957,1293.2593,1003.4989,1282.9054,1037.1273,491.0142,433.8347,558.2654,391.9642,568.8382,392.4568,481.5469,538.6777,537.3912,521.1768,721.9014,600.9627,544.3265,4322.2766,4485.3276,3425.6787,3769.7891,819.1324,583.2807,710.7648,373.7342,365.9873,384.855,439.8171,398.9229,436.3291,516.343,406.63,528.7776,503.4339,924.857,614.0486,1191.2817,1285.8745,684.0348,751.2927,950.0057,747.8446
,10373202,Shmt2,500.4172,546.8463,655.7535,444.9033,500.5112,498.0076,226.4377,228.4959,235.8454,200.0594,268.2514,200.47,241.4668,212.219,330.462,285.4045,365.699,281.8337,239.9981,1387.8838,1578.1699,1652.2356,1818.185,513.6265,336.0616,344.5897,229.3114,233.3389,212.4473,227.2261,239.2348,294.9096,272.253,191.5446,266.7369,270.4843,296.958,302.9887,345.7191,373.7117,153.0811,244.6246,297.9754,192.3601
,10375240,Hspd1,690.1468,1104.8928,520.7608,1310.3355,1668.1595,1049.6011,400.6586,475.8388,678.8653,423.3766,513.1351,484.5333,331.0107,616.8043,825.663,623.1534,553.2317,715.5999,560.1018,3790.1184,3347.3621,3533.5939,4145.6555,922.4587,933.5348,906.5541,569.7229,521.0276,418.8486,703.5697,612.5894,385.4731,698.573,383.8394,497.7061,484.7031,926.3119,800.1512,413.6119,663.9134,443.5384,590.1703,708.9137,706.0908
