gene_name,WT2-Day5-EEC,WT2-Day5-SLEC,KO2-Day5-EEC,KO2-Day5-SLEC,WT3-Day5-EEC,WT3-Day5-SLEC,KO3-Day5-EEC,KO3-Day5-SLEC,WT2-Day8-EEC,WT2-Day8-SLEC,WT2-Day8-MPEC,KO2-Day8-EEC,KO2-Day8-SLEC,KO2-Day8-MPEC,WT3-Day8-EEC,WT3-Day8-SLEC,WT3-Day8-MPEC,KO3-Day8-EEC,KO3-Day8-SLEC,KO3-Day8-MPEC
Car4,0,0,0,0,0,0,0,0,0.301421,0,0,0.106417,0.208999,0,0,0.062094,0,0,0,0
Car5a,0.370226,0.1108,0.056427,0.039763,0.275683,0.117293,0.453191,0.173312,1.032565,0,0.36747,0.577462,0.353311,0.682961,0.193218,0.227575,0.061981,0.062072,0.364014,0.337569
Car5b,6.371555,8.224988,5.557904,7.614183,6.14656,7.031449,6.096129,7.081976,9.356741,10.881262,6.852981,5.320705,10.522988,3.535353,8.563943,12.259115,5.784789,7.208531,14.358394,5.276963
Car6,0.055219,0,0,0,0,0,0.031798,0,0.517361,0,0.050372,0.065601,0.064542,0.030089,0.027348,0.055744,0,0.025461,0.093656,0.021757
Car7,0.408615,0.550185,0.284847,0.57486,0.481708,0.969241,0.595623,0.503577,0.98878,0.823819,0.35291,0.713837,0.619349,0.749845,0.383144,0.821024,0.469537,0.335861,0.439076,0.555767
Car8,0.009519,0.025182,0.02083,0.034418,0.030481,0.03534,0.054459,0.089246,0.171958,0.032042,0,0.076268,0.024577,0.145422,0,0.052621,0.049359,0.055657,0.129307,0.136101
Car9,0.202511,0.369371,0.40304,0.23059,0.031734,0.052551,0.341582,0.072361,1.67117,0.532448,0.360046,0.646976,0.286645,1.264374,0.267336,0.160979,0.737199,1.506281,0.547208,1.160002
Card10,0.022757,0.009431,0,0.043497,0.089826,0.071976,0.017804,0.031406,0.59736,0.07724,0.11997,0.039541,0.011835,0.050816,0.111133,0.154374,0.063092,0.099072,0.217674,0.07881
Card11,2.817468,6.075624,6.34301,9.865086,3.998219,8.819819,9.252114,13.600413,10.270958,10.894119,5.769242,12.244422,14.20474,10.40254,7.623036,8.464698,5.894298,8.439103,9.361496,11.995913
Card14,0,0,0.012846,0,0,0,0,0.021775,0.071952,0.026388,0,0.02511,0.034583,0.016732,0,0.016488,0,0.010758,0.011577,0.031472
Card19,37.317393,25.663855,20.957483,43.74816,18.517586,9.618189,16.342684,14.962784,90.719264,122.940616,123.916893,104.977174,133.672175,69.161502,126.346917,131.232703,113.918595,101.387636,116.780745,78.656156
Card6,0.230794,0.287092,0.285029,0.261235,0.288113,0.680577,0.250412,0.337959,2.62081,2.470188,1.909834,1.396021,1.438192,3.044284,2.094761,1.651408,3.044947,0.931824,0.978379,3.037816
Card9,0.115585,0,0.044939,0.077345,0,0,0.123613,0.022169,0.375194,0.141184,0.036421,0.226957,0.063734,0.045306,0.061568,0.036792,0.04252,0.07634,0.038161,0.124887
Carf,1.780544,1.358329,1.761541,0.967051,1.308642,1.529294,1.281512,1.238174,2.010572,1.045628,1.746304,2.681975,1.723435,2.055004,1.40637,1.015162,1.556037,1.991017,1.528599,2.664048
Carm1,0.274944,0.175654,0.179198,0.367108,0.079712,0.072877,0.049246,0,0.628171,0.771234,0.15581,0.247701,0.516736,0.293105,0.082276,0.235642,0.175907,0.246132,0.322958,0.111492
Carmil1,0.147334,0.288184,0.114815,0.015162,0.165094,0.771615,0.46263,0.068187,1.101716,0.17949,0.137486,0.21151,0.170086,0.719363,0.058918,0.05193,0.196095,0.352955,0.119732,0.043315
Carmil2,0.054393,0.116032,0.076731,0.101415,0.04106,0.011133,0.030254,0.053345,0.178702,0.049199,0.186021,0.240608,0.133641,0.246369,0.049164,0.129427,0.177488,0.154115,0.134378,0.153677
Carns1,0,0.020455,0.018056,0,0,0,0,0.016911,0.096576,0,0,0,0,0,0,0,0.016924,0.015215,0,0.033952
Cars,9.257907,12.605387,9.777286,8.003681,17.491563,34.119373,15.897501,15.263872,6.14421,5.995028,3.14965,3.373759,3.861853,4.874249,3.559126,5.544494,3.199457,3.307788,2.904649,5.707517
Cars2,9.439334,12.293953,11.686275,12.876608,11.502986,20.131932,9.810131,14.72636,13.094803,14.374632,9.471406,12.752188,12.022894,21.194545,10.728382,13.091432,8.134671,11.473794,12.724422,16.309885
Casc1,0.053099,0.212363,0.230293,0.064195,0.088642,0.133915,0.174732,0.036599,0.601079,0.150787,0.047469,0.058057,0.139401,0.196474,0.008488,0.07286,0.008807,0.222653,0.133149,0.262023
Casc3,4.112576,5.141063,4.449865,5.462074,5.602846,5.53994,4.696345,4.769666,6.178334,5.267923,4.446815,4.920559,6.186972,9.592639,4.550748,4.238982,5.891945,3.8742,5.694959,8.561725
Casc4,23.686728,26.441931,20.883847,12.219048,48.142806,54.419875,25.284171,24.29721,6.077762,3.511058,4.424179,4.796212,2.812057,5.713125,5.383629,3.404534,5.422001,4.822331,3.626983,9.859579
Casd1,4.642019,5.637803,5.526105,3.11947,5.258742,5.609841,6.174334,4.737877,3.131739,3.261865,3.683874,5.495659,3.764488,6.792129,3.725473,3.278438,4.062319,4.335187,4.114593,7.19593
Cask,0.236141,0.322891,0.368172,0.248983,0.281562,0.78301,0.354035,0.4847,0.324024,0.177672,0.317886,0.355967,1.142679,0.272391,0.402068,0.188107,0.256404,0.243984,0.841899,0.274498
Caskin2,0.03604,0.139317,0.267047,0.181257,0.201237,0.212493,0.330258,0.278803,0.426212,0.156076,0.060792,0.255671,0.162601,0.439133,0.068212,0.126893,0.179283,0.127176,0.124084,0.336914
Casp1,149.748849,134.964427,213.099136,192.482001,117.607043,89.225392,196.789494,158.273194,119.328862,176.258353,181.424244,201.816838,193.354354,157.765916,156.122766,168.795482,146.738423,197.71738,209.298496,172.745854
Casp12,0.030496,0.034979,0,0,0,0.027931,0.035531,0,0.023592,0.017129,0.084473,0.063403,0.199934,0.046787,0,0,0,0.014162,0.052465,0.026631
Casp14,0,0,0,0,0,0,0,0,0.123289,0.038741,0,0,0.017854,0,0.051732,0,0,0,0,0
Casp16-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casp2,12.389195,17.67822,14.459963,10.258808,15.964895,13.088748,15.492343,11.889547,8.252227,8.068256,8.962858,9.570684,7.717346,12.481071,8.437736,7.536121,7.72177,9.027001,9.02238,12.210378
Casp3,21.065946,28.084998,15.267313,12.30159,24.088148,34.102604,15.894597,15.386371,5.779026,4.276998,4.486492,4.329697,3.719765,4.34847,5.153743,4.583271,4.305147,4.473739,4.91028,7.559444
Casp4,38.805396,43.032522,91.496308,48.557232,33.641374,29.790886,82.841306,48.380224,25.317274,24.217418,38.438905,70.595551,31.280148,70.653894,28.57905,24.568283,30.799871,61.350896,32.363152,80.853489
Casp6,22.258952,19.930949,38.745362,30.778307,16.995541,13.158234,30.761463,18.83955,32.495514,68.819027,61.392319,47.965449,57.538641,36.577046,54.985256,77.322807,57.104894,56.707638,74.824084,42.670847
Casp7,3.454014,4.316539,3.151148,6.10882,2.892262,9.505327,3.79053,5.038937,2.197431,2.299477,1.352461,1.865517,6.241144,1.897561,2.93091,5.186172,1.597803,2.272675,7.45294,1.539674
Casp8,67.810053,78.45456,87.197707,81.414312,67.506607,74.480112,86.320359,82.550702,47.267501,70.254215,68.881952,72.468708,79.469549,71.902886,59.136118,74.161332,60.198083,74.006463,74.563904,67.659984
Casp8ap2,19.516896,22.119493,19.288044,17.517531,25.613073,49.789062,32.588853,31.221673,13.464171,16.360106,14.067694,13.971164,14.829551,16.927234,12.331382,16.911808,16.404709,17.794761,21.318892,18.40639
Casp9,0.883215,1.978818,1.243454,0.886336,0.946668,2.728168,1.339018,1.432511,1.222542,1.643171,1.18935,1.132936,1.892174,1.808211,2.783074,1.466429,1.411677,1.520436,1.536541,3.103161
Casq1,0,0,0,0,0,0,0,0.043843,0.0187,0,0.019309,0,0.043338,0,0,0.018763,0,0.040647,0,0
Casq2,0,0,0,0,0,0.009847,0,0,0.096614,0,0,0.092575,0.031977,0.099454,0,0,0,0,0.071861,0
Casr,0,0,0.010924,0,0,0,0,0,0.030103,0.009465,0.009227,0.069756,0.061004,0,0,0.008955,0,0.007807,0.027896,0.008819
Cass4,0.230885,0.249012,0.355516,0.240457,0.33991,0.266724,0.41401,0.260479,0.290111,0.079259,0.045295,0.088529,0.23472,0.010865,0.119046,0.089814,0.094497,0.075275,0.174704,0.117998
Cast,18.212398,26.778821,24.867575,17.957214,19.382309,49.148723,27.922961,26.906287,25.889359,21.927527,15.394424,19.536763,21.569372,22.853481,18.031963,21.080493,19.565547,19.135315,23.015027,26.706142
Castor1,2.24994,1.505028,1.812476,1.931882,1.597783,0.436645,1.575651,1.660364,1.948481,4.52978,3.513253,3.789778,5.295365,5.80168,1.705693,3.977365,2.756061,6.933247,4.938679,6.322032
Castor2,0.077064,0.090039,0.021447,0.275779,0.355204,0.739687,0.382127,0.432145,0.28593,0.59435,0.269867,0.636562,0.19161,0.677075,0.662356,0.080296,0.061393,1.249482,0.748308,0.557674
Casz1,0.072189,0.064109,0.135313,0.185847,0.230567,0.256934,0.32619,0.228769,1.691462,0.345751,0.25655,0.540494,0.595043,0.512498,0.160436,0.060209,0.18122,0.349288,0.398679,0.50676
Cat,17.749719,24.746586,21.225341,23.642227,18.061385,32.271743,22.815135,23.494924,17.382873,24.086373,17.526929,19.295432,23.347855,20.056643,22.229864,27.617557,17.860422,20.624905,28.685265,22.955299
Catip,0,0,0,0,0,0.012182,0.105656,0.14843,0.036968,0,0,0.021318,0.063956,0.100229,0,0.01856,0,0.09492,0,0.053957
Catsper2,1.292094,0.431557,0.415938,0.517811,1.874162,1.823876,1.366058,1.920856,0.786784,0.206118,0.686848,0.901024,0.276059,2.767296,1.121598,0.388762,1.594667,1.681224,1.596868,1.687092
Catsper3,0.03139,0,0.033944,0,0.073186,0,0,0,0.24898,0.034739,0.057059,0,0.064147,0.100475,0.031006,0,0,0.028885,0,0.026518
Catsper4,0,0,0,0.158871,0,0.080265,0.218503,0.121669,0.565552,0,0,0.054204,0.027304,0.40321,0,0,0,0.114212,0.090204,0.350117
Catsperb,0.042233,0.308201,0.202214,0.316385,0.112915,0.307697,0.079873,0.292178,1.047752,0.351456,0.127187,0.275651,0.703967,0.068198,0.298331,0.647564,0.172283,0.19575,0.625418,0.116827
Catspere1,0,0.031136,0.054968,0,0,0,0,0,0.107804,0.031492,0,0.012982,0,0.041717,0,0,0,0,0,0.011049
Catspere2,0,0.015251,0,0,0.037026,0.030605,0.042771,0.010766,0.107911,0.020835,0.011292,0.172357,0.025676,0,0.012288,0.011004,0.038417,0.056278,0.034468,0.051293
Catsperg1,0,0,0,0.078271,0,0.339524,0.039186,0.030805,0.51174,0,0.022949,0.122828,0.039774,0.103689,0.054121,0,0.052186,0.015159,0.114272,0.120932
Catsperg2,0,0.021385,0.017216,0.040698,0,0,0,0.053353,0.424405,0.087549,0.060849,0.101272,0.107161,0.017844,0.029259,0,0.137138,0.121564,0.152533,0.036447
Cav1,0,0,0,0.18267,0,0,0,0,0.277998,0,0,0.015348,0,0.26817,0.25802,0.114229,0.015378,0,0.117332,0.01303
Cav2,1.40163,1.044493,0.19386,0.502842,0.738306,0.476505,0.285823,0.125723,0.45173,0.520528,0.643302,0.168962,0.747581,0.211152,0.808186,0.593632,0.704794,1.286086,1.262623,1.066765
Cav3,0,0,0,0,0,0,0,0,0.09625,0,0,0,0.037206,0,0,0,0,0,0,0
Cavin1,0,0,0,0.009948,0,0.014129,0.012233,0.010776,0.184833,0.011794,0.009696,0.010857,0.120635,0.034887,0.020971,0.018822,0.021695,0,0,0
Cavin2,0.024122,0.014986,0.013232,0,0,0.032546,0,0,0.010807,0.013589,0,0.037511,0,0.14732,0,0,0.062526,0.033668,0,0.010647
Cavin3,0.047469,0.058888,0,0,0.027808,0,0,0,0.189493,0,0,0,0,0,0,0.04225,0.097735,0,0.021904,0.020398
Cavin4,0,0,0,0,0,0,0,0,0.14958,0.041776,0,0,0.038513,0,0.0186,0,0,0,0,0.016218
Cbarp,0.138393,0.134255,0.261089,0.437741,0.313045,0.293788,0.164772,0.274983,0.592653,0.229834,0.246318,0.522049,0.306426,0.882651,0.19725,0.104124,0.295519,0.668152,0.369113,1.125604
Cbfa2t2,1.154927,1.544665,1.289878,1.427545,2.039643,3.553029,2.102431,1.824485,2.770958,1.199143,0.92706,0.741288,1.378618,2.144595,0.972256,1.095437,0.992035,0.812671,1.473699,1.578051
Cbfa2t2-ps1,0,0,0,0,0,0,0,0,0.079274,0,0,0,0,0.073443,0,0,0,0,0,0
Cbfa2t3,0.32582,0.434539,0.877213,0.14418,0.287149,0.51512,0.964438,0.302618,0.770256,0.051017,0.030061,0.187834,0.16518,0.514915,0.232681,0.052273,0.105462,0.232254,0.064201,0.351432
Cbfb,107.071655,161.680419,114.603818,100.345501,128.246423,198.952803,143.815242,138.259929,46.611673,47.200469,36.927424,47.031032,48.811516,62.242666,45.536077,48.208884,46.061556,43.827707,52.964945,50.276213
Cbl,3.871013,7.005539,5.542818,5.022522,8.213026,19.705808,7.440984,9.006711,7.739962,3.500869,5.273296,6.982411,6.151798,12.669886,4.559283,3.327695,6.42923,3.822034,3.63,10.96902
Cblc,0.026455,0,0,0,0.223182,0,0.379122,0,0.447445,0,0,0.164805,0,0.17298,0,0.126833,0,0.059642,0.219892,0
Cbll1,3.897261,5.854652,4.393555,4.276981,5.744056,13.763841,6.885036,8.210917,5.103146,10.753255,7.074709,8.583692,11.877643,8.967229,5.64339,12.038986,5.214227,11.378633,15.792693,7.940626
Cbln1,0,0,0,0,0.027121,0.03082,0,0,0.165381,0,0,0,0,0,0.013269,0,0,0.012324,0.021367,0
Cbln2,0,0,0,0,0,0,0,0,0.172361,0,0,0.041624,0.083638,0.02241,0.020246,0,0.020923,0,0.056342,0
Cbln3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cbln4,0,0,0.013981,0,0,0,0,0,0.045671,0,0.011801,0.039619,0.02645,0.014146,0.025537,0,0,0.035576,0,0.044948
Cbr1,5.254108,5.841452,9.925883,8.962465,6.447502,6.302406,8.791893,7.739886,8.856409,18.145842,12.430988,14.386841,16.964639,22.430775,11.325505,16.020049,14.199083,15.630527,13.652962,14.69192
Cbr2,0,0,0,0.323492,0,0,0,0,0.327244,0.45607,0,0.341181,1.760243,0,0,0.236854,0,0,2.151518,0
Cbr3,0,0,0,0.16553,0.041912,0.094649,0,0,0,0,0.098102,0,0.220261,0.077815,0,0,0.036848,0.066191,0,0
Cbr4,25.698185,19.267697,31.352695,24.025905,27.700154,16.063193,30.206937,16.991106,14.583303,14.518168,20.876454,19.632798,13.888188,21.525444,16.153165,14.609335,20.38617,24.871662,18.580679,28.695106
Cbs,0,0,0,0,0,0,0,0,0.38268,0,0,0,0,0,0,0.368429,0,0,0,0
Cbx1,57.670946,63.631744,68.450027,65.149843,63.568198,80.080106,67.782168,66.429421,28.961268,41.616421,28.536523,36.350797,39.717983,38.587507,30.573479,36.699468,27.577687,33.267993,35.230655,36.520999
Cbx2,0.238261,0.390928,0.219997,0.481392,0.473389,0.470742,0.301422,0.216441,0.085586,0.204498,0.053097,0.408575,0.297347,0.09554,0.281147,0.163177,0.178143,0.257549,0.196204,0.313131
Cbx3,368.515899,506.664405,358.445336,225.897967,429.716224,753.306429,380.792109,354.0708,146.003518,103.68515,106.091474,130.605129,112.334135,168.408634,115.948277,98.120221,119.650456,116.385838,143.470431,179.304936
Cbx3-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cbx3-ps2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cbx3-ps3,0,0,0,0,0,0,0,0,0,0.107968,0,0.193571,0,0,0.097558,0,0,0,0,0
Cbx3-ps5,0.107279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cbx3-ps6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cbx3-ps7,0,0,0,0,0,0,0.300849,0,0,0,0,0,0,0,0,0,0,0,0.116448,0.095146
Cbx3-ps8,0,0,0,0,0.120101,0,0,0.098598,0.088964,0,0,0,0,0,0,0.091322,0,0,0,0
Cbx4,2.488083,5.236326,3.787992,4.140731,4.711391,8.607395,4.378615,5.919584,5.291807,3.160157,3.124821,4.279098,3.65628,6.993984,3.140484,2.446506,3.340643,3.100399,3.200827,5.973511
Cbx5,30.441152,32.738443,29.816047,29.564458,36.20919,23.303272,28.597237,25.800625,6.044765,8.178187,5.024568,6.430212,7.960443,6.115887,8.218195,8.745242,6.624413,6.147609,9.600367,6.903846
Cbx6,1.241982,1.02236,0.78593,1.430873,0.758657,0.562624,1.53627,1.274369,0.659488,0.812447,1.142938,1.368683,1.218601,1.275802,0.709377,0.879579,0.192873,1.269383,1.08426,1.194136
Cbx7,0.898222,0.701685,1.172702,0.846068,0.735147,0.951493,1.162717,0.768172,3.540622,2.966338,3.214981,3.590458,3.929976,8.274454,3.575854,2.504466,3.556844,3.593854,2.388351,6.609086
Cbx8,0.457868,0.467908,0.581953,1.000061,0.312731,0.619139,0.404987,0.766072,0.67578,1.217823,0.509857,0.824718,1.063014,1.075818,1.127684,1.949047,0.570338,2.004474,1.584262,1.064551
Cby3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127845,0,0
Cc2d1a,1.419035,1.785255,2.359973,3.226792,1.040745,2.950648,1.35536,2.551809,2.940367,2.905677,4.349653,4.606804,2.038428,3.9397,2.280656,2.706039,2.827147,1.775394,3.071306,2.899675
Cc2d1b,2.633492,2.914246,3.253444,2.538081,2.723302,8.309569,3.316894,3.922565,4.16474,3.023804,2.265082,2.637727,3.174806,4.30485,2.590424,2.187618,2.299621,2.338324,2.910414,4.195864
Cc2d2a,0.028806,0.019803,0.0587,0,0,0.04511,0,0,0.436103,0.146581,0.036808,0.152187,0.04972,0.10566,0.07836,0.024693,0,0.018183,0.012482,0
Cc2d2b,0,0,0.032113,0.046397,0.011517,0.032942,0,0.169354,0.026235,0.211421,0,0,0.020255,0.065075,0,0,0.115716,0.063524,0,0.025934
Ccar1,34.356966,37.809989,37.669132,28.29635,39.864107,55.764555,44.072522,43.272846,14.496313,20.65662,18.808375,20.000434,18.101725,25.08748,18.461115,15.383296,17.895501,20.509408,23.136809,29.700483
Ccbe1,0,0,0.007405,0,0,0.013691,0,0,0.084126,0,0,0.014207,0.037207,0.06385,0.011275,0,0.025158,0,0.012075,0
Ccdc102a,0.246196,0.75413,0.430758,1.084229,0.57968,0.363537,0.783173,0.939928,1.056881,0.666627,0.302743,0.930772,0.594094,1.631643,0.262283,0.396949,0.186695,0.68552,0.73227,1.477403
Ccdc103,0.021051,0.082109,0.157715,0.067155,0,0,0,0,0.206473,0.040316,0.039157,0.067018,0.080026,0,0.036018,0.096662,0,0.335819,0,0.036501
Ccdc105,0,0,0,0,0,0,0,0,0.020335,0,0,0.046858,0.094263,0,0.022769,0.020403,0,0,0,0
Ccdc106,0.030107,0.018697,0,0.0427,0,0.020579,0.035083,0.030845,0.382763,0.067651,0.027803,0.046642,0.026733,0.03331,0.030813,0,0.046737,0.057407,0,0.052753
Ccdc107,17.244167,17.311859,18.70271,23.555555,16.108163,14.126189,15.820759,19.759496,24.556872,35.971677,38.698109,42.411861,33.703458,57.453516,33.437396,33.085292,34.253609,46.613748,31.797926,48.714319
Ccdc110,0,0.102298,0,0,0,0,0,0.028806,0.025116,0,0,0,0.014547,0,0.079129,0,0,0.039144,0,0
Ccdc112,0.313297,0.098761,0.24689,0.226076,0.281349,0.785455,0.355706,0.149682,0.030521,0.044733,0.049029,0.16458,0.099864,0.058764,0.053055,0,0.068636,0.197115,0.185295,0.046655
Ccdc113,0,0,0,0,0,0,0,0,0.197718,0,0,0,0,0.034762,0,0,0,0,0.029357,0
Ccdc114,0.265514,0.538885,0.858235,0.399385,0.868421,1.069405,0.90561,0.454277,1.713991,0.66952,0.53221,1.019425,1.098995,0.658225,0.892376,0.444644,0.316209,0.832527,0.570925,1.116582
Ccdc115,18.116521,16.640797,16.400029,18.111804,16.036519,19.904845,16.224544,16.95107,10.84159,16.973972,13.873676,12.089982,18.679737,19.51972,13.453524,18.319917,13.433915,16.621731,16.302649,15.942944
Ccdc117,4.0025,4.529331,4.335698,3.394604,3.306747,4.733822,4.974502,4.0237,3.775108,4.355552,3.802194,3.468737,3.031235,4.607859,3.372292,2.58727,3.33141,2.8785,2.605235,4.157841
Ccdc12,203.467112,211.400498,228.887025,313.80301,179.282927,122.663984,179.001716,238.895062,342.117096,447.03843,373.5851,373.422537,507.092514,375.013976,397.493555,451.93492,395.235295,378.853476,431.96022,375.032849
Ccdc120,0,0,0.010927,0.037885,0.011757,0,0,0,0.02678,0,0.164207,0,0.010338,0.01107,0.009979,0,0,0,0,0.008822
Ccdc121,0,0,0,0,0,0,0,0,0.076088,0,0,0,0,0,0,0,0,0.019805,0.059383,0
Ccdc122,1.048792,1.331712,1.730552,1.193668,0.944339,1.335063,1.357554,1.638159,0.274319,0.076299,0.127273,0.373162,0.258034,1.483577,0.286293,0,0.215526,2.082982,0.084242,1.316876
Ccdc124,27.882664,30.038562,33.409175,61.577429,22.050546,12.087128,25.733878,34.52686,41.159627,74.57284,53.241391,54.35172,79.35755,65.272419,52.690324,76.149437,52.455536,61.926896,74.867613,55.769584
Ccdc126,1.219845,1.435161,2.03657,1.485165,1.247431,1.799848,1.868628,1.231639,0.730972,2.089925,1.066186,2.992629,1.975891,5.746717,1.154518,2.128487,1.079074,3.869911,2.104285,3.773306
Ccdc127,22.895946,16.515561,18.280582,11.77889,17.314895,4.074637,15.932243,12.017584,9.924711,14.001769,15.166188,13.787723,17.005986,10.799526,12.710825,15.517488,13.231492,14.57031,13.975878,12.254158
Ccdc129,0,0,0,0,0,0.048666,0,0.037106,0.047762,0,0,0.011058,0.012478,0,0,0.010811,0,0.019831,0,0.021228
Ccdc13,0,0,0,0,0,0.157594,0,0,0.407046,0.099967,0,0.068357,0.073209,0.066396,0,0,0,0.115003,0,0.012415
Ccdc130,3.523411,3.26789,8.072264,11.420432,1.905147,2.31522,2.871605,3.231823,8.205455,23.212317,15.66067,10.863354,22.890665,13.90789,10.215697,22.423402,12.759925,18.799556,21.448546,13.821888
Ccdc136,0,0.513165,0.035865,0.434511,0.027386,0,0.288867,0.410315,0.971014,0.559182,0.587488,0.107352,0.219742,0.359118,0.363273,0.296892,1.732431,0.350901,0.471294,0.440406
Ccdc137,4.197811,5.449052,3.691139,3.085014,4.789057,6.152742,3.510028,6.798863,9.799675,3.828607,6.446888,5.956509,6.790474,7.440513,4.767519,2.990078,4.770867,4.840424,5.99871,6.370888
Ccdc138,2.937558,3.242187,3.715328,2.703918,3.143065,4.009823,3.65852,3.731402,4.400599,2.667739,1.756064,2.00804,3.214621,1.87346,1.893787,2.210868,1.466769,2.361623,3.124704,2.711588
Ccdc14,0,0.291334,0,0,0,0,0.17852,0.54809,0.14759,0,0,0.37534,0.073212,0,0,0,0,0,0,0.54727
Ccdc141,0.498543,0.420548,2.373421,0.524624,0.986118,0.899782,1.354068,0.797887,2.403167,0.34487,0.656384,1.26049,1.148188,0.907924,0.586759,0.325704,0.387485,0.864786,0.664349,0.960921
Ccdc142,0.477426,0.180738,0,0.21165,0.375901,0.174652,0.311661,0.053018,2.027413,0,0.265692,0,0.330748,0.139706,0,0.211861,0.017882,0.127793,0,0.317429
Ccdc144b,0.201635,0.259492,0.195212,0.143784,0.34317,0.353552,0.173318,0.18368,1.399774,0.227499,0.172948,0.367216,0.723049,0.408306,0.293464,0.395015,0.233139,0.333098,0.517574,0.372552
Ccdc146,0.06137,0.533713,0.064553,0.16608,0,0.552437,0.068427,0,0.267624,0.256973,0,0.067215,0.041519,0.102392,0.054102,0,0.086246,0,0.060499,0.009552
Ccdc148,0.336654,0.37411,0.237923,0.137083,0.217917,0.223666,0.362578,0.165913,0.146096,0.066033,0.036687,0.149016,0.225151,0.218038,0.024867,0,0.109495,0.194079,0.057002,0.254019
Ccdc149,0,0,0,0.060231,0.03803,0,0.035422,0,0.069798,0,0,0.094181,0,0,0.015195,0.02726,0,0.028237,0,0
Ccdc15,0.349878,0.441019,0.482068,0.090995,0.335256,0.47673,0.411383,0.234354,0.352806,0.354406,0.284373,0.465991,0.087272,0.130816,0.139648,0.049454,0.400063,0.141805,0.369958,0.192583
Ccdc150,0.285216,0.244487,0.280353,0.281071,0.215783,0.312654,0.588156,0.507419,0.595857,0.177662,0.337792,0.383172,0.306773,1.00771,0.236904,0.301252,0.326758,0.467323,0.588839,0.741816
Ccdc151,0.100384,0,0,0.0452,0,0,0,0,0.174164,0,0.13442,0.018691,0.050525,0.053268,0.018121,0.016249,0,0.140618,0,0
Ccdc152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ccdc153,0.18137,0,0.169994,0.06063,0,0.807766,0.212044,0.170137,1.478279,0.61949,0.546031,0.354634,0.310871,0.750676,0.248253,0.352451,0.607693,0.350113,0.171767,0.526954
Ccdc154,0.015675,0,0,0,0,0,0,0,0.098013,0,0.054868,0.080343,0.019954,0,0.019274,0,0.019963,0,0.027649,0.033577
Ccdc155,0.033502,0.083203,0.132444,0.031601,0.039433,0,0.058467,0.017122,0.299144,0,0.015444,0.03761,0.034638,0.018495,0.066904,0.135007,0,0.077722,0,0.117022
Ccdc157,0.104633,0.13502,0.538394,0.0505,0.17144,0.129692,0.141843,0.180701,1.271138,0.193268,0.036056,0.276267,0.197536,0.357886,0.112929,0.301477,0.170177,0.238063,0.037842,0.346625
Ccdc158,0.050484,0,0.093887,0.031825,0.049192,0,0,0.084219,0.137821,0.058735,0,0.020566,0.079365,0.044054,0,0,0,0.01017,0.02776,0.008777
Ccdc159,0,0.228199,0,0,0,0.09997,0,0,0.141109,0.050371,0,0.275194,0.038444,0,0.045079,0,0.038602,0.049789,0.125003,0
