gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Cacna1a",29.1181727,-0.212626691,0.454741082,-0.467577484,0.64008677,0.883908441
"	Cntln",16.73246175,-0.312004639,0.667686531,-0.467292096,0.640290911,0.883908441
"	Dnase1l2",31.27675626,-0.233359098,0.499369087,-0.467307858,0.640279635,0.883908441
"	Gm26797",1.752144847,-0.328698837,0.703088032,-0.46750737,0.64013692,0.883908441
"	Pear1",108.9287688,-0.14277365,0.305382219,-0.467524436,0.640124713,0.883908441
"	Rps6ka3",939.0253741,-0.111636301,0.238721622,-0.467642187,0.640040491,0.883908441
"	Slmo1",4.121816204,0.352018049,0.752883779,0.467559614,0.640099551,0.883908441
"	Tmem183a",824.9659245,0.093131617,0.199315969,0.467256174,0.640316608,0.883908441
"	Trbv31",58.32376335,-0.255503566,0.546517879,-0.467511816,0.64013374,0.883908441
"	Zcchc18",385.7153814,-0.102452168,0.219251118,-0.467282308,0.640297913,0.883908441
"	Lin7c",1632.558883,0.078828608,0.168771982,0.467071648,0.640448618,0.884023491
"	8030442B05Rik",3.637357834,-0.351488299,0.752889176,-0.46685264,0.640605311,0.884037304
"	Lca5l",4.325001294,0.345589824,0.740054332,0.466978989,0.64051491,0.884037304
"	Vmn2r116",1.19417506,-0.283202228,0.606655053,-0.466825795,0.640624519,0.884037304
"	Vmp1",10212.69348,0.124558466,0.266843003,0.466785581,0.640653293,0.884037304
"	6030460B20Rik",5.89901578,0.340891766,0.73182316,0.465811667,0.641350313,0.884157699
"	Ano4",1.884398234,-0.309612426,0.663967349,-0.466306704,0.640995981,0.884157699
"	B230322F03Rik",2.460396814,-0.327328307,0.702301838,-0.46607924,0.641158782,0.884157699
"	Ctf2",6.898016209,-0.35041561,0.751457314,-0.466314724,0.640990241,0.884157699
"	Drosha",206.4124233,-0.153050145,0.328190363,-0.466345641,0.640968114,0.884157699
"	Gm11934",7.072668731,0.350551342,0.752084235,0.466106488,0.641139279,0.884157699
"	Gm1673",7.400095346,0.33702878,0.72354648,0.465801147,0.641357844,0.884157699
"	Gm26514",5.587296916,-0.346560341,0.743872395,-0.465886816,0.641296519,0.884157699
"	Igsf8",54.84704109,-0.194586472,0.417390811,-0.466197307,0.641074277,0.884157699
"	Mapk12",2.889880798,-0.347799841,0.746101474,-0.466156218,0.641103686,0.884157699
"	Nme7",304.4287624,-0.149013451,0.319922695,-0.465779556,0.6413733,0.884157699
"	Rif1",1859.295032,-0.106245825,0.227853982,-0.466289086,0.64100859,0.884157699
"	Rwdd4a",757.8097618,-0.072369262,0.155349768,-0.465847247,0.641324843,0.884157699
"	U2af1",404.8586016,0.13085809,0.281074365,0.465563945,0.641527656,0.884303374
"	Mrps18a",1099.216944,0.123741451,0.265841769,0.465470313,0.641594692,0.884328673
"	Gm10655",4.721868784,0.340150298,0.730959865,0.465347434,0.641682671,0.884382832
"	Atf3",1.528963592,0.309424195,0.66540477,0.465016497,0.641919643,0.884468011
"	Gm43372",6.122243581,0.322182554,0.692874602,0.464994031,0.641935731,0.884468011
"	Ptar1",113.4700887,0.214026622,0.460283061,0.464989134,0.641939238,0.884468011
"	Rnf25",71.10688193,0.214021747,0.460097042,0.465166536,0.641812201,0.884468011
"	P4hb",2576.392152,0.074873067,0.161089508,0.464791704,0.64208063,0.884595725
"	Lcorl",268.114811,-0.111491973,0.239999609,-0.464550644,0.642253284,0.884766488
"	Was",782.4742879,-0.095611451,0.205856055,-0.464457801,0.642319786,0.884791
"	Chd2",562.1224156,-0.097567382,0.210234609,-0.464088107,0.642584622,0.884918497
"	Kmt2d",307.8402707,0.119067306,0.256616883,0.463988589,0.642655921,0.884918497
"	Pex10",20.42332028,-0.255676133,0.550993811,-0.464027233,0.642628235,0.884918497
"	Rnf180",1.175080012,0.271371178,0.584848592,0.464002447,0.642645993,0.884918497
"	St3gal1",308.9918912,-0.1159597,0.249874073,-0.464072558,0.642595762,0.884918497
"	Gm37730",1.37754023,0.294111166,0.634284177,0.463689899,0.642869935,0.885014208
"	Rnf111",1123.681319,-0.112609117,0.242855579,-0.463687586,0.642871592,0.885014208
"	Snx17",460.3808954,0.104546793,0.225439961,0.463745613,0.642830014,0.885014208
"	Gm13856",2.029663504,0.344117972,0.742484284,0.463468358,0.64302869,0.885163395
"	A930012O16Rik",24.05605619,0.237520054,0.512906616,0.463086353,0.643302472,0.88526254
"	AI987944",878.5541527,0.136435425,0.294504879,0.463270507,0.643170484,0.88526254
"	Asb14",1.808936936,0.33831377,0.731265875,0.462641267,0.643621524,0.88526254
"	Cdk1",3232.342147,0.188160902,0.406740081,0.462607229,0.643645926,0.88526254
"	Clip1",546.7876,0.107958178,0.233334771,0.462675053,0.643597302,0.88526254
"	Elk4",62.19279849,-0.167368375,0.361736657,-0.462680162,0.64359364,0.88526254
"	Igkv4-91",1.415306414,-0.315299386,0.681651777,-0.46255199,0.643685528,0.88526254
"	Pawr",28.79956261,0.271291635,0.586376302,0.462657911,0.643609591,0.88526254
"	Ppp1cb",9670.097379,0.071343321,0.154072755,0.463049559,0.643328844,0.88526254
"	Psma7",10166.49949,0.093168913,0.201244049,0.46296481,0.643389591,0.88526254
"	Rps8",6091.086272,-0.090574977,0.195786812,-0.462620417,0.643636471,0.88526254
"	Unc45a",144.2033424,-0.118905569,0.257063737,-0.462552867,0.6436849,0.88526254
"	C230038L03Rik",2.615677338,0.345071299,0.74751033,0.461627465,0.644348495,0.885280709
"	Cyp4f16",14.26344428,-0.281928097,0.610930046,-0.461473616,0.644458847,0.885280709
"	Dag1",55.58341016,-0.192572975,0.416953282,-0.461857439,0.644183557,0.885280709
"	Dync1i2",1325.801315,-0.078603969,0.17035824,-0.461403974,0.644508801,0.885280709
"	Fam210b",95.94627433,-0.148048391,0.320790437,-0.461511236,0.644431862,0.885280709
"	Fhl4",23.68127755,0.278580143,0.602753522,0.462179203,0.643952816,0.885280709
"	Gm12060",8.232870037,-0.290570241,0.628938175,-0.462001278,0.644080404,0.885280709
"	Gm17092",2.603223315,-0.341401526,0.738489831,-0.462296855,0.643868455,0.885280709
"	Gm22744",13.34211835,-0.292575765,0.63352967,-0.461818568,0.644211434,0.885280709
"	Gm36932",1.558318752,-0.323307055,0.700340656,-0.461642563,0.644337667,0.885280709
"	Gm43982",3.604740624,0.347980879,0.752677525,0.462323994,0.643848996,0.885280709
"	Ik",1398.039348,-0.088987277,0.192872713,-0.461378263,0.644527244,0.885280709
"	Mitd1",3804.895827,-0.097699405,0.211741038,-0.46140987,0.644504572,0.885280709
"	Smarca5",3706.90303,0.100690532,0.218153034,0.461559166,0.644397483,0.885280709
"	Tmem256",2686.22374,0.096943787,0.210104586,0.461407287,0.644506425,0.885280709
"	Usp16",882.1391216,0.079111479,0.171208949,0.462075609,0.6440271,0.885280709
"	Xkr5",10.60052384,0.312970207,0.677383984,0.462027764,0.64406141,0.885280709
"	Man2b1",820.9525019,-0.072647929,0.157483778,-0.461304203,0.64458037,0.88528674
"	Tnfrsf13c",79.67049222,0.173004529,0.375119464,0.461198485,0.644656209,0.885323961
"	Tex9",209.3728767,0.14612703,0.317018025,0.460942338,0.644839975,0.885509385
"	Tlr4",3.919784042,-0.346528905,0.751971093,-0.460827429,0.644922421,0.885555657
"	Chm",1005.605408,-0.086741482,0.188386847,-0.460443408,0.645197984,0.885811102
"	Rnls",138.2606159,0.193562159,0.420392262,0.46043226,0.645205984,0.885811102
"	2700094K13Rik",2929.793998,0.085050231,0.185014038,0.459696097,0.645734372,0.885912825
"	Abcc2",2.977621984,-0.342333919,0.746146197,-0.458802739,0.646375827,0.885912825
"	B4galt6",1.618457248,-0.33214559,0.722118169,-0.459960162,0.645544816,0.885912825
"	C87436",408.0307938,0.110776363,0.241666258,0.458385727,0.646675344,0.885912825
"	Dnajc6",18.65122428,-0.289273669,0.630134886,-0.459066266,0.64618658,0.885912825
"	Drc1",5.153776531,0.345645757,0.751854323,0.459724372,0.645714073,0.885912825
"	Dtx3l",29.20610024,-0.20612574,0.449187729,-0.458885509,0.646316386,0.885912825
"	Fap",3.164742891,0.34534139,0.751024085,0.459827317,0.645640174,0.885912825
"	Fbxl20",142.9746912,-0.112300329,0.244334292,-0.459617549,0.64579076,0.885912825
"	Gm11722",1.361783069,-0.306053479,0.667636375,-0.458413427,0.646655447,0.885912825
"	Gm15609",1.599728271,-0.303893522,0.66261209,-0.458629607,0.646500172,0.885912825
"	Gm44432",5.847352856,0.345638087,0.752709427,0.45919192,0.646096353,0.885912825
"	Gm9929",5.891088555,0.333221581,0.724248541,0.460092858,0.64544957,0.885912825
"	Hist1h2bm",76.93555813,0.239251338,0.521936527,0.458391635,0.6466711,0.885912825
"	Ifngr2",4.165569705,0.344593542,0.74923286,0.459928495,0.645567546,0.885912825
"	Ikbkap",209.7356509,-0.130607364,0.284439646,-0.459174262,0.646109032,0.885912825
"	Mier1",1653.234703,-0.094484417,0.205450632,-0.459888667,0.645596135,0.885912825
"	Ndst2",92.5357344,0.136243086,0.297116953,0.458550359,0.646557092,0.885912825
"	Ola1",1511.522337,-0.093010414,0.202874546,-0.458462708,0.646620049,0.885912825
"	Pak1ip1",1544.931287,0.084246895,0.183466889,0.459194003,0.646094857,0.885912825
"	Rreb1",125.8376991,-0.159987042,0.348566794,-0.458985322,0.646244706,0.885912825
"	Runx2os1",67.69299752,0.177891895,0.387283871,0.459332051,0.645995735,0.885912825
"	Slc25a47",6.939096384,-0.335778746,0.732294914,-0.458529398,0.646572147,0.885912825
"	Smc2os",6.640302151,-0.339279699,0.737714229,-0.459906676,0.645583208,0.885912825
"	Ttc32",1430.466293,-0.099648523,0.216973019,-0.459266889,0.646042522,0.885912825
"	Vdac3-ps1",96.3098902,0.207794637,0.453344555,0.458359177,0.646694415,0.885912825
"	Zc3h7a",1775.544736,-0.093468408,0.20324322,-0.45988451,0.645599119,0.885912825
"	Zfp712",129.2285457,0.17183617,0.374799823,0.458474524,0.646611561,0.885912825
"	mt-Nd4",34316.12103,0.103539386,0.225442601,0.45927161,0.646039132,0.885912825
"	Cryz",63.99985981,0.224385294,0.489741566,0.458170818,0.646829724,0.886031365
"	Ovol2",21.3511076,0.276296524,0.603260372,0.458005427,0.646948542,0.88607969
"	Rab1a",3106.24177,-0.084851009,0.185269911,-0.457985913,0.646962562,0.88607969
"	Aspa",1.757027545,-0.307135151,0.67114973,-0.457625381,0.647221605,0.886124937
"	Dusp6",226.3275663,0.130602386,0.28540702,0.457600467,0.647239508,0.886124937
"	Gm28151",3.712955515,0.344554956,0.752556454,0.457845992,0.647063091,0.886124937
"	Prpsap2",307.9539557,-0.097596963,0.213260841,-0.457641273,0.647210186,0.886124937
"	Snord100",17.38421678,-0.250103151,0.546398619,-0.457730205,0.647146285,0.886124937
"	1600010M07Rik",4.158011562,0.344415153,0.752902785,0.4574497,0.647347848,0.886139689
"	Gm16549",1.954594638,-0.324234302,0.708774501,-0.457457628,0.647342151,0.886139689
"	1810009A15Rik",5.98385891,0.317210533,0.693907714,0.457136484,0.647572948,0.886166428
"	4921539E11Rik",2.001484688,0.322412056,0.705886463,0.456747753,0.647852363,0.886166428
"	4933408A14Rik",1.85812995,-0.338109878,0.741026761,-0.456272156,0.648194284,0.886166428
"	Akap5",10.43585868,-0.335218522,0.734933968,-0.4561206,0.648303258,0.886166428
"	Cbfa2t3",35.1276829,-0.238993647,0.523237577,-0.456759334,0.647844038,0.886166428
"	Cdh24",1.121267687,-0.293173487,0.643119342,-0.455861716,0.648489421,0.886166428
"	Chchd5",577.4723569,0.131702476,0.288413057,0.456645331,0.647925991,0.886166428
"	Ep400",1174.447895,-0.074238601,0.162555454,-0.45669708,0.64788879,0.886166428
"	Gm14024",2.395942897,-0.33790129,0.740824674,-0.456115059,0.648307242,0.886166428
"	Gm16619",2.386288973,0.331084759,0.726219426,0.455901821,0.64846058,0.886166428
"	Gm26532",13.3421113,0.25092644,0.54988049,0.456329047,0.648153379,0.886166428
"	Gm44187",5.069404305,0.340805066,0.747004482,0.456228944,0.648225354,0.886166428
"	Gmpr2",569.8333114,0.109185932,0.238967501,0.456907033,0.647737869,0.886166428
"	Hnrnpc",5962.482088,0.079182593,0.173273607,0.456980115,0.647685338,0.886166428
"	Map3k5",175.2237168,0.105155736,0.230489829,0.456227228,0.648226588,0.886166428
"	Nudt5",1810.867821,0.137850761,0.301782082,0.456789084,0.647822653,0.886166428
"	Pdp2",36.22826826,-0.223609325,0.489239263,-0.457055149,0.647631407,0.886166428
"	Rere",241.5192123,0.126990392,0.278513343,0.455958019,0.648420167,0.886166428
"	Slc43a2",134.0003005,0.161061637,0.35310879,0.45612469,0.648300317,0.886166428
"	Slc9c1",1.608609624,-0.278432278,0.609618973,-0.456731647,0.647863941,0.886166428
"	Thrb",7.60845976,-0.318946076,0.699490452,-0.455969163,0.648412153,0.886166428
"	Traj48",70.47985488,0.287307018,0.628686776,0.456995486,0.64767429,0.886166428
"	Ttc7b",258.7980979,-0.104250854,0.228669523,-0.455901831,0.648460573,0.886166428
"	Panx3",1.302045313,-0.255846029,0.561485046,-0.45565956,0.648634806,0.886298425
"	Igkv10-96",8.833054919,0.330397859,0.725269866,0.455551615,0.648712443,0.886337836
"	Atp2a2",1567.324621,0.098247585,0.215842994,0.455180791,0.648979179,0.886366914
"	Fuk",28.45342526,-0.24337586,0.534756825,-0.455115014,0.649026497,0.886366914
"	Gm43311",2.45335744,-0.342586027,0.752214842,-0.45543641,0.648795306,0.886366914
"	Papd5",861.9223843,-0.092830353,0.203850447,-0.455384595,0.648832576,0.886366914
"	Rab2a",6352.704359,0.105797236,0.23238355,0.455269901,0.648915078,0.886366914
"	Rps29",2465.449169,0.099482488,0.218532954,0.455228772,0.648944663,0.886366914
"	Uba2",2367.169005,-0.092423503,0.203129021,-0.454999006,0.649109954,0.886414247
"	Gstp1",2646.448545,0.196245243,0.431628153,0.45466275,0.649351883,0.886611317
"	Wfdc21",3.666117511,-0.340134066,0.748078831,-0.454676769,0.649341796,0.886611317
"	Ddhd1",139.622637,-0.108601801,0.239173425,-0.454071357,0.649777468,0.887006959
"	Gm24920",1.390814193,0.295124763,0.650119785,0.453954439,0.649861619,0.887006959
"	Ildr2",1.667226222,-0.301889708,0.665071268,-0.45392084,0.649885804,0.887006959
"	Rps5",12504.03047,-0.051758502,0.114016187,-0.453957489,0.649859424,0.887006959
"	Sqstm1",672.3668186,0.107237531,0.236246317,0.453922549,0.649884573,0.887006959
"	Gm42946",1.676596849,-0.323084442,0.711971196,-0.453788641,0.64998096,0.887070183
"	Enpp2",7.927158174,-0.320471095,0.706343786,-0.453704133,0.650041792,0.887086556
"	AI314180",686.2819574,-0.111349019,0.245803826,-0.452999538,0.650549074,0.887097874
"	Alyref2",47.5369711,-0.191301064,0.422169625,-0.453137916,0.650449434,0.887097874
"	Arl14ep",816.564263,0.110793372,0.244511439,0.453121425,0.650461308,0.887097874
"	Gm27907",1.496117055,-0.320851814,0.708108131,-0.453111326,0.65046858,0.887097874
"	Insrr",4.218912127,-0.33954405,0.74900399,-0.453327425,0.650312987,0.887097874
"	Kbtbd4",25.91784502,0.265122546,0.585416282,0.452878668,0.650636112,0.887097874
"	Kif11",1737.866276,0.161098626,0.355250811,0.453478558,0.65020418,0.887097874
"	Phldb3",4.820015797,-0.330354735,0.729425056,-0.452897432,0.6506226,0.887097874
"	Rap2a",271.8717702,0.113625933,0.250892722,0.452886526,0.650630454,0.887097874
"	Slc22a8",1.605584113,0.306133639,0.675638867,0.45310247,0.650474957,0.887097874
"	Slc39a4",73.24710631,0.172531911,0.380821999,0.453051323,0.650511785,0.887097874
"	Ube3b",279.799932,0.109646186,0.241891739,0.453286196,0.650342671,0.887097874
"	Mctp2",679.1195414,-0.098151485,0.216790412,-0.452748276,0.650730013,0.887159313
"	Mafg",101.9697345,-0.170588336,0.376926412,-0.452577294,0.650853152,0.887260601
"	Map1lc3a",43.34076006,0.21677026,0.479133215,0.452421692,0.650965223,0.887346787
"	Add1",1641.12464,-0.064885597,0.143552167,-0.45200012,0.651268896,0.887494336
"	Clcn6",56.50246654,0.212126266,0.46929011,0.452015208,0.651258027,0.887494336
"	Mospd2",222.6216155,-0.116936088,0.258632196,-0.452132758,0.651173346,0.887494336
"	Riok3",1445.858919,0.080135472,0.177282246,0.45202198,0.651253148,0.887494336
"	Grcc10",296.0246119,0.149836257,0.331671221,0.451761404,0.651440877,0.887662106
"	Degs1",5842.932985,-0.157674913,0.349322639,-0.451373301,0.651720523,0.887916832
"	Ssbp3",331.1769876,0.126358559,0.279946826,0.451366286,0.651725578,0.887916832
"	1700086O06Rik",38.31710377,0.254124359,0.563338701,0.451104032,0.651914572,0.88804111
"	Traj43",4.826909859,-0.339690464,0.75297201,-0.451132923,0.65189375,0.88804111
"	Il1rn",6.047957375,-0.338253809,0.750007086,-0.451000818,0.65198896,0.88805484
"	Vezt",88.60544177,-0.173187863,0.38404741,-0.450954382,0.652022427,0.88805484
"	4932435O22Rik",1.428687352,-0.285187167,0.632637119,-0.450791074,0.652140135,0.888108752
"	Saxo2",2.488358866,-0.324682038,0.720293061,-0.450763801,0.652159793,0.888108752
"	Ufc1",2130.345872,0.087504895,0.194155979,0.450693796,0.652210255,0.88811089
"	Atp6v1f",9905.899458,-0.121883436,0.270620249,-0.4503855,0.652432498,0.888329247
"	Gm11571",1.321801139,-0.281712731,0.625685298,-0.450246684,0.652532578,0.888329247
"	Gpt",43.84432089,-0.161104796,0.357779594,-0.450290621,0.652500901,0.888329247
"	Klf12",5.962113812,-0.338816489,0.752591019,-0.450200016,0.652566224,0.888329247
"	Zmat3",119.0418477,0.125021734,0.277752617,0.450119014,0.652624627,0.888342177
"	Tsnax",813.6207329,0.071028633,0.157905505,0.449817337,0.652842156,0.888539144
"	Txndc11",328.4349862,0.123825565,0.275300884,0.449782664,0.652867159,0.888539144
"	Prdm9",23.45841347,0.252066528,0.560532138,0.449691482,0.652932914,0.888562061
"	Gm17201",25.73402727,-0.21457128,0.477529437,-0.449336238,0.65318912,0.888777556
"	Pcdh19",1.192505711,0.296007594,0.658708697,0.449375567,0.653160754,0.888777556
"	Actb",89157.35502,0.098055966,0.218353592,0.449069626,0.653381431,0.888828665
"	Cdk16",58.21913535,0.192125178,0.427786389,0.449114753,0.653348878,0.888828665
"	Commd7",2525.190697,0.159702092,0.355673788,0.449012825,0.653422405,0.888828665
"	Tpst2",1790.807336,0.074809583,0.166587164,0.449071711,0.653379927,0.888828665
"	Fxr2",75.1411357,-0.166123332,0.370139289,-0.44881302,0.653566546,0.888868234
"	Gm9755",5.969304362,-0.316443308,0.705102654,-0.448790408,0.653582859,0.888868234
"	Zic4",1.488276628,-0.318792866,0.710371832,-0.448769014,0.653598294,0.888868234
"	Ube3a",2707.621374,-0.126679889,0.282347032,-0.44866733,0.653671656,0.888901454
"	Fan1",12.14973625,-0.275467199,0.61441161,-0.44834309,0.653905607,0.889019935
"	Lilra5",1.244709598,-0.248253342,0.553599188,-0.448435162,0.65383917,0.889019935
"	Tmem186",98.14500123,-0.13843302,0.308745292,-0.448372893,0.653884102,0.889019935
"	Slc25a30",33.58570244,-0.221045473,0.493132146,-0.448247949,0.653974261,0.889046734
"	Gm8994",1.258790753,-0.297834999,0.664725137,-0.448057373,0.654111791,0.889167154
"	2210016L21Rik",223.8817676,0.103584774,0.231321304,0.447796085,0.654300369,0.889188502
"	Nsun4",204.0369779,-0.106915002,0.238775172,-0.447764317,0.654323298,0.889188502
"	Parvg",503.8863727,0.111765168,0.249496329,0.447963177,0.654179772,0.889188502
"	Usp33",22.20675948,0.279919608,0.625036733,0.447845052,0.654265027,0.889188502
"	Fbxl17",170.9613835,0.131557749,0.293940163,0.447566429,0.654466136,0.889309047
"	Mbd6",74.91550329,0.171636532,0.383540371,0.447505777,0.654509918,0.889309047
"	Rad54b",174.789738,-0.20733962,0.463395991,-0.447435075,0.654560956,0.889311875
"	A330040F15Rik",3.381672801,-0.336160003,0.752578936,-0.4466774,0.655108002,0.889349335
"	Acox2",1.56458386,-0.281636834,0.631141635,-0.446233965,0.655428251,0.889349335
"	Arhgdia",1373.852119,0.093237748,0.209051411,0.446003915,0.655594418,0.889349335
"	C030017G13Rik",1.303433183,-0.284679676,0.637855187,-0.446307692,0.655375001,0.889349335
"	D930007P13Rik",1.339040857,-0.285882252,0.640013469,-0.446681619,0.655104956,0.889349335
"	Gm1840",5.907013653,-0.326570447,0.730542981,-0.447024276,0.654857532,0.889349335
"	Gm26529",5.456625867,0.322188354,0.721873513,0.446322448,0.655364343,0.889349335
"	Gm37558",25.93677503,-0.240583964,0.539020223,-0.446335691,0.655354779,0.889349335
"	Gm37963",6.236656751,-0.312947813,0.70137313,-0.446193045,0.655457806,0.889349335
"	Hist1h3a",7.197630249,-0.312873082,0.701384798,-0.446079075,0.655540127,0.889349335
