gene_name,Cluster_16_Mean_TPM,Cluster_20_Mean_TPM,log10pval,log2FoldChange
Trp53rka,14.64208785,11.77769769,-0.49053348,0.29180518
Trp53rkb,9.643240926,11.04026152,-4.291851808,-0.177929202
Trpc4ap,71.37104921,53.26693732,-2.075803841,0.415339198
Trpm7,17.41211534,17.75757524,-3.116757593,-0.02681796
Trps1,10.8234548,10.88696005,-2.11760802,-0.007728158
Trpt1,2.164618331,2.550036333,-1.522868139,-0.165802276
Trpv2,34.8230356,21.11033883,-1.972028926,0.696166461
Trrap,13.73658538,15.00926564,-3.474163674,-0.119504855
Trub1,4.982991662,6.612786235,-3.827593303,-0.347557516
Trub2,10.37272533,10.37135258,-1.881496554,0.000174151
Tsacc,2.541372614,2.679277741,-0.571457417,-0.055113938
Tsc1,6.037583549,5.163694026,-0.664047997,0.191284898
Tsc2,6.632379505,7.587907006,-2.567937615,-0.170173661
Tsc22d2,24.3936385,23.69838187,-2.407236329,0.040050599
Tsc22d3,71.83615592,51.27746291,-0.686777538,0.478465656
Tsc22d4,148.6895224,135.4082097,-0.35668638,0.134042768
Tsen15,10.50979087,17.47991417,-11.97215777,-0.683096436
Tsen2,4.989266165,5.389815755,-1.75357393,-0.093395085
Tsen34,10.19407,13.16007324,-8.803995121,-0.339094053
Tsen54,14.008161,20.16955708,-8.816463967,-0.496243875
Tsfm,48.00476712,62.96896995,-11.84674324,-0.384450153
Tsg101,48.70919767,64.70096044,-11.29342106,-0.402401643
Tshz1,11.33629461,13.72820785,-6.320057077,-0.255672768
Tsix,12.0457625,15.49268141,-6.803286587,-0.338244704
Tsn,114.6520259,144.1946889,-10.0696187,-0.328198144
Tsnax,50.33094399,49.56787259,-1.767403599,0.021607707
Tspan13,103.7233786,106.6556204,-1.12722853,-0.039840093
Tspan14,28.00290015,25.94829124,-1.463209024,0.106003374
Tspan2,3.317148208,3.226605183,-0.980277173,0.030579268
Tspan3,17.72258771,20.44283853,-5.114183459,-0.195716049
Tspan31,29.01008426,27.64654145,-1.649058688,0.067086399
Tspan32,18.29901312,15.03803525,-0.93904954,0.267029661
Tspan4,4.241063573,7.148966999,-5.805931865,-0.636757579
Tspan5,10.18611727,12.25279062,-4.632048154,-0.244586817
Tspan6,1.611987467,2.052368963,-1.579658911,-0.224781388
Tspan9,1.83438968,1.785812758,-0.672190177,0.024939824
Tspo,463.0926084,349.1528082,-22.86347197,0.406428062
Tspyl1,31.64491657,25.95148027,-0.296242576,0.276493841
Tspyl2,3.807812816,3.418724129,-0.317369491,0.121750865
Tspyl3,19.25727899,14.38574284,-0.020129246,0.396846301
Tspyl4,5.757151081,5.112290092,-0.811030097,0.144702096
Tsr1,19.20053466,16.75489224,-0.539598446,0.186176874
Tsr2,9.414539908,11.96095403,-3.98653274,-0.315572811
Tsr3,44.4329396,40.27968404,-0.106990371,0.138306726
Tssc4,20.54106591,26.11927164,-10.27744416,-0.332228791
Tst,1.69238243,3.658230332,-4.983341915,-0.79089863
Tsta3,45.72794056,41.55716368,-0.331087622,0.134883452
Tstd2,9.814173351,10.08481854,-2.316665485,-0.035661765
Tstd3,33.61290452,24.20965003,-0.579926156,0.457333919
Ttc1,58.11594762,49.96105524,-0.233419097,0.214152225
Ttc13,20.91088372,15.87519319,-0.413596888,0.376743655
Ttc14,66.29243549,59.12252011,-0.084045063,0.162538854
Ttc17,7.144907018,6.45013835,-0.675684646,0.128631012
Ttc19,14.17581073,13.09312749,-1.308026714,0.106781787
Ttc21b,4.234744647,3.277974321,-0.07580551,0.291191341
Ttc27,6.910217899,8.209882518,-3.785357875,-0.219465317
Ttc3,13.4957812,15.79106547,-5.205064612,-0.212060694
Ttc32,17.92490013,20.51722102,-4.652971035,-0.185206077
Ttc33,20.24094998,14.43182571,-0.042420212,0.460939535
Ttc37,3.059123882,3.088719939,-0.811221985,-0.010480877
Ttc38,8.211022699,5.341130983,-0.166669309,0.53862117
Ttc39b,60.99409383,72.253236,-6.790278019,-0.240761716
Ttc39c,12.19320407,10.11354101,-0.513683635,0.247476414
Ttc4,25.64035876,20.88174458,-0.337235948,0.283885745
Ttc5,21.79097228,21.44475618,-2.20499548,0.022084048
Ttc7,36.24209168,38.9700079,-2.807331917,-0.101983755
Ttc7b,9.199768734,9.554698721,-3.191334162,-0.049348957
Ttc9c,23.75861231,22.18340155,-1.75489988,0.094838196
Ttf1,12.67917323,12.51306689,-1.851868795,0.017625894
Ttf2,5.667529905,17.05104258,-25.43095847,-1.43685787
Tti1,5.445219989,6.34272611,-2.374126065,-0.188086185
Tti2,6.234687893,7.065425854,-2.903032057,-0.15681993
Ttk,2.294296778,14.09054492,-37.29852948,-2.195602467
Ttl,3.240723417,4.162251346,-2.692999269,-0.283689995
Ttll1,5.476444251,5.136801179,-0.886535967,0.077715107
Ttll12,20.27467566,22.32903543,-3.272613073,-0.132989521
Ttll3,5.770803084,3.871915229,-0.040082873,0.474837931
Ttll4,2.941949768,3.315113763,-1.312383531,-0.130489202
Ttll5,4.530259253,3.52090035,-0.255757592,0.290736996
Ttpal,13.14084959,14.50739175,-3.758294359,-0.133087253
Ttyh3,5.765164497,6.060804158,-2.594857838,-0.061707488
Tuba1a,180.9826508,227.1669861,-13.53824622,-0.326289142
Tuba1b,351.1134965,1472.341544,-236.8458075,-2.064979477
Tuba1c,65.75193616,230.6394528,-95.77962674,-1.794999405
Tuba4a,98.82758109,147.0187052,-25.99069593,-0.568269127
Tubb2a,9.215905157,9.398450128,-2.534313967,-0.025551477
Tubb2b,1.914265147,2.48064552,-1.949968028,-0.256222749
Tubb3,2.249189571,4.525602026,-3.814985129,-0.766051739
Tubb4b,146.294819,454.0881043,-118.899725,-1.627439191
Tubb5,492.7537563,1378.890604,-185.8781198,-1.482690268
Tubb6,3.01546096,5.430804236,-5.129002678,-0.679433559
Tubd1,4.392268562,8.267523173,-8.676794538,-0.781291466
Tube1,3.192439709,8.259640002,-14.80180372,-1.143166068
Tubg1,36.62918398,85.72363698,-56.54910574,-1.204573257
Tubgcp2,15.36802508,27.4427021,-17.77041212,-0.797178269
Tubgcp3,11.33413365,11.7613454,-4.873430983,-0.049124053
Tubgcp4,16.9381932,19.29342474,-4.350677181,-0.177977772
Tubgcp5,8.284145433,9.480448335,-2.735870778,-0.174859407
Tubgcp6,3.729824943,5.698016238,-5.014458672,-0.501947085
Tufm,42.13878683,46.3545101,-4.199768856,-0.134516231
Tuft1,3.145733376,2.999975046,-0.69346801,0.051636336
Tulp3,2.318962769,3.207033878,-2.972294955,-0.34207099
Tulp4,23.24903768,23.55842303,-3.022205376,-0.018290428
Tusc2,18.28925908,16.81882706,-2.830208485,0.114395356
Tusc3,38.67194453,55.05578251,-16.23451451,-0.498744091
Tut1,5.44276398,4.370312755,-0.532837363,0.262673635
Tvp23b,30.1134291,19.83232439,-1.100784703,0.578713589
Twf1,15.03566189,13.29433275,-1.149697752,0.165840626
Twf2,189.0814023,132.7953133,-18.29540175,0.506589804
Twistnb,61.32320342,58.66896065,-0.472964088,0.062788743
Twnk,4.302177546,3.73942403,-0.558450622,0.161873238
Twsg1,6.384231146,6.261591016,-1.300274446,0.024162036
Txk,60.18577911,48.85011551,-0.405135509,0.295599531
Txlna,20.22687973,31.68227632,-14.06248479,-0.622616154
Txlng,11.72070573,10.38314799,-1.251493568,0.160279124
Txn1,766.0827769,827.9659577,-5.118520474,-0.111930588
Txn2,176.6472139,173.7795951,-0.052435122,0.023478298
Txndc11,23.25831813,22.3634013,-1.816771948,0.054229209
Txndc12,30.93136419,24.69483412,-0.060583573,0.313495851
Txndc15,38.44028519,35.31414381,-0.607117232,0.119138418
Txndc16,4.136155744,5.557915244,-3.233365891,-0.352548306
Txndc17,180.9383632,155.6053367,-2.764499883,0.216316403
Txndc5,46.93091528,40.59443859,-0.188052199,0.204565845
Txndc9,97.45024507,103.3155499,-1.758227716,-0.083487528
Txnip,97.37395838,62.57757731,-8.020094238,0.629758413
Txnl1,146.8357919,176.7161232,-9.922793707,-0.265578978
Txnl4a,63.27659356,69.91212528,-3.23022315,-0.141738862
Txnl4b,2.839399649,2.922564229,-1.051306289,-0.03091633
Txnrd1,49.35397514,53.75955501,-3.486501554,-0.121005048
Txnrd2,16.51848095,18.16240867,-4.952235748,-0.129401233
Tyk2,11.67489131,10.53507339,-1.514773513,0.135946193
Tyms,59.52512558,200.1380026,-125.6299932,-1.732579615
Tyrobp,7.135335786,5.226083316,-0.270809335,0.385877011
Tysnd1,16.80622767,20.63034987,-5.154449474,-0.280675094
Tyw1,17.83490783,16.93619654,-2.008155029,0.070534981
Tyw3,2.361530832,3.238984055,-3.25475368,-0.334600158
Tyw5,9.420797387,10.43728455,-2.893658612,-0.134278892
U2af1,250.5819977,342.4644146,-34.82509624,-0.449131941
U2af1l4,22.37845089,20.85060035,-1.925863041,0.097506418
U2af2,97.91368987,123.2342769,-10.8346702,-0.328821164
U2surp,58.63633768,84.43754147,-17.88667704,-0.51867847
Uap1,26.42944513,33.87776392,-7.515485885,-0.346582111
Uap1l1,20.27149213,17.00087866,-0.555724653,0.240853909
Uba1,129.1831917,131.824726,-0.577442536,-0.028980546
Uba2,90.28126852,124.2694718,-15.16032507,-0.456644127
Uba3,28.54438744,25.6363966,-2.009795822,0.149485161
Uba5,27.93359283,21.78779787,-0.007339959,0.344483967
Uba52,1100.460295,1043.572782,-3.315647965,0.076504472
Uba6,8.348480239,10.72367041,-4.201747685,-0.326620561
Uba7,17.21881994,12.58338911,-0.067438698,0.423586034
Ubac1,26.99155917,35.48283565,-9.486480399,-0.382226019
Ubac2,139.8773417,125.1275099,-0.54452019,0.159556612
Ubald1,34.42583309,32.91919121,-1.774231029,0.062700011
Ubald2,318.558373,390.5943262,-13.9716922,-0.293280373
Ubap1,23.34071112,21.05383671,-1.468996165,0.142341654
Ubap2,20.08972738,29.12137145,-9.82235305,-0.514247012
Ubap2l,65.21502112,84.93638795,-12.25260409,-0.376110605
Ubash3a,53.76863205,44.66691143,-0.456903437,0.262200627
Ubash3b,23.22334312,20.30983874,-1.29605345,0.184878313
Ubb,2386.539365,3056.474057,-33.72680929,-0.356815737
Ubc,632.628482,584.2769417,-1.463764376,0.114517745
Ube2a,142.4975407,156.9373039,-3.918563987,-0.138325956
Ube2b,194.2957058,161.1185701,-4.026439613,0.268610871
Ube2c,119.5725759,446.0788624,-43.46321375,-1.890627533
Ube2cbp,3.346293943,4.905200664,-4.227827878,-0.442200336
Ube2d1,28.49115894,24.06437731,-0.330588079,0.234644125
Ube2d2a,208.6141302,236.7793672,-6.385034582,-0.18188756
Ube2d3,604.6497817,556.7193574,-3.603665727,0.118944448
Ube2e1,85.23325039,92.63346303,-2.738823345,-0.118779956
Ube2e3,43.47356292,73.31674016,-26.73682383,-0.740739232
Ube2f,55.40995386,49.57109518,-0.10229478,0.157636735
Ube2g1,37.42271936,48.12554314,-8.6454498,-0.354513729
Ube2g2,63.19509412,52.57440454,-0.116884455,0.260919139
Ube2h,36.5418852,23.59342998,-1.241938986,0.610228141
Ube2i,285.6689711,355.2660183,-19.01477924,-0.313569125
Ube2j1,65.10791456,59.85967625,-0.229119254,0.119336345
Ube2j2,143.8533175,143.2272708,-0.182691452,0.006248748
Ube2k,97.12223793,117.8508489,-7.598385791,-0.276500164
Ube2l3,304.4685443,346.153119,-9.239686048,-0.184548308
Ube2l6,6.502648391,6.042122126,-1.362981793,0.091389702
Ube2m,96.2840802,123.2111062,-10.80549676,-0.352518533
Ube2n,211.6206029,236.7337091,-4.43032966,-0.161065082
Ube2o,6.673172452,8.403233006,-3.520388868,-0.293333688
Ube2q1,45.14446717,46.44067221,-2.046675985,-0.039966777
Ube2q2,12.45641497,11.39297217,-1.253894315,0.118771875
Ube2r2,39.47455233,38.06015083,-1.657542572,0.051317604
Ube2s,358.3529589,939.4290473,-154.3796002,-1.387917535
Ube2t,7.732272031,24.21130601,-39.21577853,-1.529641876
Ube2v1,16.76034164,15.43062784,-2.158729228,0.112271725
Ube2v2,69.12869458,71.13886018,-0.997735044,-0.040771755
Ube2w,20.05353328,17.88555908,-1.448185617,0.156778879
Ube2z,23.05575043,26.01476252,-4.952858013,-0.167366194
Ube3a,38.9129578,43.39478919,-3.077111827,-0.153533155
Ube3b,8.709102611,10.43850441,-3.779402637,-0.236488569
Ube3c,11.95503138,12.91533026,-2.63729222,-0.10316264
Ube4a,15.26022549,16.31848718,-3.696907345,-0.090965648
Ube4b,14.28531178,14.12732108,-2.421069713,0.014989459
Ubfd1,27.47229808,31.32588318,-4.647945489,-0.183130845
Ubiad1,2.695112583,2.275272697,-0.465568388,0.174003292
Ubl3,68.51049176,56.47725274,-0.27820748,0.274239645
Ubl4a,98.39032213,119.6940019,-9.230230554,-0.280176695
Ubl5,733.2298889,610.0961056,-20.84549811,0.264832558
Ubl7,49.33161983,42.12834295,-0.122532613,0.222828742
Ublcp1,15.52092728,16.48208875,-3.012667793,-0.081582904
Ubn1,54.26458033,66.43372645,-6.4398451,-0.287115187
Ubn2,22.76918637,19.91304237,-0.697808148,0.184689564
Ubox5,2.689295591,2.494570926,-0.461238013,0.078230056
Ubp1,14.43191658,12.86661231,-1.11270952,0.154301877
Ubqln1,34.7982003,41.88308363,-6.359393267,-0.260521591
Ubqln2,13.26281277,15.64687882,-4.694670188,-0.222993183
Ubqln4,6.682567996,9.40080214,-6.208050113,-0.437034262
Ubr1,10.60821014,12.16622503,-4.94199046,-0.181696219
Ubr2,18.06157617,17.67361301,-2.371154261,0.029666328
Ubr3,7.700744916,9.467806025,-3.930697846,-0.266748268
Ubr4,22.29913785,22.25704662,-3.831605083,0.002608668
Ubr5,14.47141559,19.4258673,-9.830527898,-0.400792133
Ubr7,21.494281,26.63437146,-6.456124363,-0.296905545
Ubtd1,3.887706306,2.24879072,-0.501037291,0.589254787
Ubtf,61.94902941,69.01252905,-4.266331675,-0.153428988
Ubxn1,120.7405877,123.0716779,-1.316906845,-0.027363591
Ubxn11,24.62522492,21.75311191,-0.984488657,0.171500794
Ubxn2a,23.76802377,25.38023858,-3.096962005,-0.090978851
Ubxn2b,10.65959798,12.92122385,-5.70292182,-0.255768002
Ubxn4,100.166345,90.62086084,-0.162819061,0.142981406
Ubxn6,36.85760699,29.00560478,-0.10917676,0.335351212
Ubxn7,9.777563104,9.06534947,-1.475686074,0.098633746
Ubxn8,30.45031481,33.88387579,-4.966210956,-0.149485883
Uchl3,95.91384093,143.1090532,-24.73353213,-0.572386345
Uchl4,10.35685741,15.9941534,-10.32594887,-0.581474815
Uchl5,43.89649674,85.12888042,-41.61712076,-0.939894202
Uck1,42.92451535,40.85127123,-1.734977303,0.069754923
Uck2,28.56319162,46.28804199,-17.79330264,-0.677673376
Uckl1,25.34952208,20.78355187,-0.47145836,0.274537586
Ucp2,328.747829,283.7644761,-2.581099952,0.211593977
Uevld,3.023218738,3.201673044,-1.115490216,-0.062613724
Ufc1,154.1495533,133.2736116,-3.274034358,0.208483739
Ufd1,56.76329432,54.88580105,-1.680126545,0.04767124
Ufl1,14.11321055,13.03076963,-1.859132596,0.107216022
Ufm1,120.6447021,98.96721283,-3.865282666,0.283146586
Ufsp1,2.172865629,2.482919141,-0.938800925,-0.134510556
Ufsp2,25.92246671,24.85474458,-1.933783275,0.058381548
Ugcg,81.08563176,78.19417956,-0.21310081,0.051735313
Ugdh,21.45071011,17.33954887,-0.374757904,0.291802927
Uggt1,24.80597132,25.08602469,-4.07396314,-0.015572171
Ugp2,42.73492053,48.52167931,-4.132033481,-0.179274566
Uhmk1,25.59375824,24.36444994,-1.383223662,0.0682798
Uhrf1,45.09698714,103.8380187,-57.92709052,-1.185417628
Uhrf1bp1l,8.073063407,8.307403625,-2.572417374,-0.036789031
Uhrf2,44.16175129,45.47667833,-2.825853073,-0.041405531
Uimc1,37.05036011,40.82384016,-3.741505598,-0.136415425
Ulbp1,2.668554495,4.970865134,-6.65954462,-0.702728267
Ulk1,7.059187992,5.77606527,-0.800340613,0.250186715
Ulk2,6.331157017,5.946445248,-1.125604596,0.077766019
Ulk3,8.909503061,6.715743503,-0.293732727,0.361007527
Umad1,9.467768447,11.55872236,-5.224950797,-0.262735785
Umps,32.7908879,45.65102917,-11.2509602,-0.465274649
Unc119,58.25087483,53.40075168,-0.263396266,0.123209869
Unc119b,34.98032372,33.86201973,-1.362295257,0.045552013
Unc13d,53.83423021,43.45237132,-0.353717745,0.302816393
Unc45a,25.18796374,18.47390238,-0.046183454,0.427361871
Unc50,45.2506603,50.54339607,-4.624915895,-0.156313633
Unc5cl,7.289383615,4.988223896,-0.10812654,0.469136665
Unc93b1,10.39582541,7.340847471,-0.17121534,0.450239543
Ung,27.85634505,47.36825465,-15.4401705,-0.745171901
Unk,5.65978544,5.671730743,-1.634030442,-0.002585367
Unkl,9.233575569,10.33494788,-3.321297927,-0.147467452
Upf1,26.62908691,31.12138048,-5.787413955,-0.217346013
Upf2,29.17023838,32.19038993,-3.393297637,-0.137639483
Upf3a,35.54414111,29.70116659,-0.089747094,0.25134665
Upf3b,28.06188393,33.79130659,-8.012651282,-0.259598632
Upk1a,2.345595914,2.779547049,-1.461684567,-0.175950144
Uqcc1,12.93220094,12.67655046,-1.57308649,0.026718791
Uqcc2,174.2431731,168.3679233,-0.027787002,0.049197575
Uqcc3,102.9343283,78.38428133,-3.127645343,0.388746962
Uqcr10,474.0494585,529.9714171,-9.720771068,-0.160556477
Uqcr11,341.3797314,355.8729316,-1.260854069,-0.059813181
Uqcrb,416.800101,410.8946693,-0.181532964,0.020537386
Uqcrc1,234.4226741,244.7780668,-1.572026531,-0.062102899
Uqcrc2,173.7200236,169.3544593,-0.333156569,0.036505244
Uqcrfs1,308.455171,341.7579887,-6.481276291,-0.147459862
Uqcrh,802.1654118,690.3991996,-14.97392671,0.216178208
Uqcrq,500.4439542,510.8783853,-1.020429046,-0.029712626
Urb1,5.146598736,6.370698999,-2.024867966,-0.262013138
Urb2,3.431986828,4.640179351,-4.420347211,-0.347787446
Urgcp,8.395920531,7.741968124,-1.190374487,0.104076394
Uri1,26.67308861,29.22469168,-3.330184331,-0.12724395
Urm1,50.93067667,42.07520775,-0.102868429,0.26972927
Urod,40.04639314,37.79709816,-1.042524361,0.081306704
Uros,8.360780974,7.317613943,-0.67087923,0.170459175
Usb1,18.04808482,15.91409804,-0.884292701,0.171419704
Use1,139.0336396,119.7522804,-1.523906896,0.213723006
Usf1,23.40007838,18.01693695,-0.173730639,0.359600892
Usf2,49.47894975,59.3905399,-5.124518327,-0.258640677
Usf3,5.177279342,6.459528865,-3.260307668,-0.272112942
Usmg5,365.8012849,341.9116714,-1.594452919,0.097161684
Uso1,27.20249715,23.03461875,-0.390045084,0.230708991
Usp1,43.47585728,102.3161787,-67.77083032,-1.215971871
Usp10,12.42831448,17.1282211,-9.011828041,-0.432959133
Usp11,6.380452236,7.171075395,-3.035092775,-0.146816744
Usp12,9.331532593,8.364345145,-0.988495473,0.141804267
Usp14,38.80263698,48.23106604,-7.087904452,-0.306704965
Usp15,32.09984772,33.0332395,-2.93155829,-0.040119903
Usp16,34.60182792,32.20937689,-0.825271575,0.100360662
Usp18,49.36294373,39.21870518,-0.063520926,0.324495976
Usp19,22.07890358,23.76675484,-4.170098154,-0.10183016
Usp20,5.718239746,4.981639605,-0.659485403,0.16754229
Usp21,4.812594646,5.269285997,-2.702849666,-0.109118843
Usp22,7.434291256,7.290823499,-1.367745634,0.024751435
Usp24,12.53578117,13.87430849,-3.678558248,-0.136044449
Usp25,43.98453371,40.08824721,-0.580845397,0.130703281
Usp28,2.460192279,2.418245833,-0.669275692,0.017596053
Usp3,82.10034745,59.34510086,-4.262528075,0.461617859
Usp30,5.603415254,5.545920211,-1.292919508,0.012616355
Usp31,2.769140402,3.504297377,-1.788422819,-0.257066541
Usp32,7.030041683,6.478471902,-1.491942081,0.102663967
Usp33,4.754107939,5.174511898,-1.941353189,-0.10173281
Usp34,35.19160477,46.9211157,-12.03224619,-0.405006418
Usp36,16.26785571,13.88877466,-0.566789832,0.213863917
Usp37,10.18947661,13.30362019,-5.119872967,-0.354237779
Usp38,24.67603921,20.56902623,-1.06171818,0.251461624
Usp39,38.06249231,57.41436748,-17.35073127,-0.580539254
Usp4,34.29618511,33.44955342,-1.585509026,0.035026981
Usp40,2.583763744,2.120301345,-0.029684261,0.199790167
Usp42,8.994695514,11.69561507,-6.24204713,-0.34509577
Usp45,6.398617435,6.17643878,-1.461295736,0.043987601
Usp46,3.318066446,3.764891552,-1.304219013,-0.142057936
Usp47,20.56041618,21.71440136,-2.71333275,-0.075222257
Usp48,33.28250534,36.30374989,-4.579974885,-0.121848117
Usp5,29.39773376,37.68308971,-7.911336772,-0.34773926
Usp50,114.2074319,136.0484636,-6.659403292,-0.250452369
Usp53,7.694354708,7.427954897,-0.715138086,0.044896362
Usp6nl,1.896735725,2.808315494,-2.402293302,-0.394724931
Usp7,21.46857644,24.90167854,-4.000600495,-0.205136873
Usp8,14.04041849,17.09337547,-6.58280689,-0.26661687
Usp9x,19.77749637,24.2985722,-6.993875385,-0.28403414
Uspl1,9.89855884,8.313624293,-1.318132144,0.226722783
Ust,2.613276451,2.477980803,-0.654630104,0.05505767
Utf1,1.346815948,2.899225349,-4.355414742,-0.732482834
Utp11,57.94579781,66.2256757,-4.498930095,-0.189623383
Utp14a,27.76855835,26.53580478,-1.776093767,0.063184152
Utp15,10.97236012,15.07472755,-6.040668708,-0.425086706
Utp18,39.62019916,46.7018529,-5.88734727,-0.231847993
Utp20,4.886481132,7.400139094,-5.588101974,-0.513007751
Utp23,21.48458767,25.42878426,-7.030869701,-0.233173634
Utp3,74.96211385,90.07850616,-6.199352018,-0.261830576
Utp4,22.45738197,24.9141077,-3.790301433,-0.143695712
Utp6,13.52983771,17.33640824,-8.142173838,-0.335692481
Utrn,22.29983608,18.70846594,-1.056805614,0.24150432
Uvrag,24.64332298,21.42283717,-1.500055036,0.193614391
Uvssa,6.927364958,4.432882211,-0.14086203,0.545123628
Uxs1,18.86981539,17.99207422,-1.812014302,0.06518099
Uxt,49.14851043,54.24447196,-3.316929214,-0.139623259
Vac14,14.66399121,18.2652436,-7.226784139,-0.298548568
Vamp1,3.823763737,3.660546,-1.116053047,0.049660265
Vamp2,27.73754762,25.68615386,-1.348351873,0.106845559
Vamp3,45.87971287,42.68472774,-0.939551909,0.101834734
Vamp4,46.16367151,45.78587705,-0.869334779,0.011602932
Vamp5,17.69993044,13.69175234,-0.366306675,0.348026422
Vamp7,37.64474232,33.31443424,-0.802576814,0.171456578
Vamp8,174.5337718,141.9361661,-5.103004621,0.296377627
Vapa,138.2314684,145.3097276,-1.067902136,-0.071540374
Vapb,55.93505748,43.29223833,-1.329390027,0.362263352
Vars,48.76789324,79.96410873,-26.81437213,-0.702067188
Vars2,6.308056967,5.075059709,-1.894509489,0.266589292
Vasp,721.0686921,595.7133701,-20.416359,0.275097988
Vat1,7.910105765,7.672318336,-1.297086448,0.039024842
Vav1,62.07793991,61.19053129,-0.557071761,0.020440601
Vav2,2.252458634,1.824903178,-0.122430307,0.203329288
